data,prima_dose,seconda_dose,terza_dose,pregressa_infezione,mono_dose,prima_dose_tot,seconda_dose_tot
2022-02-01,120.0,105.0,1774.0,0.0,0.0,246715.0,230438.0
2022-02-02,120.0,105.0,1774.0,0.0,0.0,246835.0,230543.0
2022-02-03,120.0,105.0,1774.0,0.0,0.0,246955.0,230648.0
2022-02-04,120.0,105.0,1774.0,0.0,0.0,247075.0,230753.0
2022-02-05,120.0,105.0,1774.0,0.0,0.0,247195.0,230858.0
2022-02-06,120.0,105.0,1774.0,0.0,0.0,247315.0,230963.0
2022-02-07,120.0,105.0,1774.0,0.0,0.0,247435.0,231068.0
2022-02-08,120.0,105.0,1774.0,0.0,0.0,247555.0,231173.0
2022-02-09,120.0,105.0,1774.0,0.0,0.0,247675.0,231278.0
2022-02-10,120.0,105.0,1774.0,0.0,0.0,247795.0,231383.0
2022-02-11,120.0,105.0,1774.0,0.0,0.0,247915.0,231488.0
2022-02-12,120.0,105.0,1774.0,0.0,0.0,248035.0,231593.0
2022-02-13,120.0,105.0,1774.0,0.0,0.0,248155.0,231698.0
2022-02-14,120.0,105.0,1774.0,0.0,0.0,248275.0,231803.0
2022-02-15,120.0,105.0,1774.0,0.0,0.0,248395.0,231908.0
2022-02-16,120.0,105.0,1774.0,0.0,0.0,248515.0,232013.0
2022-02-17,120.0,105.0,1774.0,0.0,0.0,248635.0,232118.0
2022-02-18,120.0,105.0,1774.0,0.0,0.0,248755.0,232223.0
2022-02-19,120.0,105.0,1774.0,0.0,0.0,248875.0,232328.0
2022-02-20,120.0,105.0,1774.0,0.0,0.0,248995.0,232433.0
2022-02-21,120.0,105.0,1774.0,0.0,0.0,249115.0,232538.0
2022-02-22,120.0,105.0,1774.0,0.0,0.0,249235.0,232643.0
2022-02-23,120.0,105.0,1774.0,0.0,0.0,249355.0,232748.0
2022-02-24,120.0,105.0,1774.0,0.0,0.0,249475.0,232853.0
2022-02-25,120.0,105.0,1774.0,0.0,0.0,249595.0,232958.0
2022-02-26,120.0,105.0,1774.0,0.0,0.0,249715.0,233063.0
2022-02-27,120.0,105.0,1774.0,0.0,0.0,249835.0,233168.0
2022-02-28,120.0,105.0,1774.0,0.0,0.0,249955.0,233273.0
2022-03-01,120.0,105.0,1774.0,0.0,0.0,250075.0,233378.0
2022-03-02,120.0,105.0,1774.0,0.0,0.0,250195.0,233483.0
2022-03-03,120.0,105.0,1774.0,0.0,0.0,250315.0,233588.0
2022-03-04,120.0,105.0,1774.0,0.0,0.0,250435.0,233693.0
2022-03-05,120.0,105.0,1774.0,0.0,0.0,250555.0,233798.0
2022-03-06,120.0,105.0,1774.0,0.0,0.0,250675.0,233903.0
2022-03-07,120.0,105.0,1774.0,0.0,0.0,250795.0,234008.0
2022-03-08,120.0,105.0,1774.0,0.0,0.0,250915.0,234113.0
2022-03-09,120.0,105.0,1774.0,0.0,0.0,251035.0,234218.0
2022-03-10,120.0,105.0,1774.0,0.0,0.0,251155.0,234323.0
2022-03-11,120.0,105.0,1774.0,0.0,0.0,251275.0,234428.0
2022-03-12,120.0,105.0,1774.0,0.0,0.0,251395.0,234533.0
2022-03-13,120.0,105.0,1774.0,0.0,0.0,251515.0,234638.0
2022-03-14,120.0,105.0,1774.0,0.0,0.0,251635.0,234743.0
2022-03-15,120.0,105.0,1774.0,0.0,0.0,251755.0,234848.0
2022-03-16,120.0,105.0,1774.0,0.0,0.0,251875.0,234953.0
2022-03-17,120.0,105.0,1774.0,0.0,0.0,251995.0,235058.0
