data,prima_dose,seconda_dose,terza_dose,pregressa_infezione,mono_dose,prima_dose_tot,seconda_dose_tot
2021-11-29,842.0,195.0,4895.0,10.0,0.0,895252.0,839148.0
2021-11-30,439.0,511.0,5660.0,2.0,20.0,895691.0,839659.0
2021-12-01,1000.0,253.0,6378.0,16.0,1.0,896691.0,839912.0
2021-12-02,922.0,415.0,5579.0,1.0,0.0,897613.0,840327.0
2021-12-03,658.0,354.0,7519.0,5.0,5.0,898271.0,840681.0
2021-12-04,255.0,165.0,7566.0,3.0,2.0,898526.0,840846.0
2021-12-05,689.0,41.0,7274.0,10.0,0.0,899215.0,840887.0
2021-12-06,911.0,260.0,7661.0,15.0,2.0,900126.0,841147.0
2021-12-07,797.0,349.0,8214.0,12.0,16.0,900923.0,841496.0
2021-12-08,827.0,6.0,1493.0,12.0,1.0,901750.0,841502.0
2021-12-09,723.0,227.0,6472.0,8.0,4.0,902473.0,841729.0
2021-12-10,723.0,227.0,6472.0,8.0,4.0,903196.0,841956.0
2021-12-11,723.0,227.0,6472.0,8.0,4.0,903919.0,842183.0
2021-12-12,723.0,227.0,6472.0,8.0,4.0,904642.0,842410.0
2021-12-13,723.0,227.0,6472.0,8.0,4.0,905365.0,842637.0
2021-12-14,723.0,227.0,6472.0,8.0,4.0,906088.0,842864.0
2021-12-15,723.0,227.0,6472.0,8.0,4.0,906811.0,843091.0
2021-12-16,723.0,227.0,6472.0,8.0,4.0,907534.0,843318.0
2021-12-17,723.0,227.0,6472.0,8.0,4.0,908257.0,843545.0
2021-12-18,723.0,227.0,6472.0,8.0,4.0,908980.0,843772.0
2021-12-19,723.0,227.0,6472.0,8.0,4.0,909703.0,843999.0
2021-12-20,723.0,227.0,6472.0,8.0,4.0,910426.0,844226.0
2021-12-21,723.0,227.0,6472.0,8.0,4.0,911149.0,844453.0
2021-12-22,723.0,227.0,6472.0,8.0,4.0,911872.0,844680.0
2021-12-23,723.0,227.0,6472.0,8.0,4.0,912595.0,844907.0
2021-12-24,723.0,227.0,6472.0,8.0,4.0,913318.0,845134.0
2021-12-25,723.0,227.0,6472.0,8.0,4.0,914041.0,845361.0
2021-12-26,723.0,227.0,6472.0,8.0,4.0,914764.0,845588.0
2021-12-27,723.0,227.0,6472.0,8.0,4.0,915487.0,845815.0
2021-12-28,723.0,227.0,6472.0,8.0,4.0,916210.0,846042.0
2021-12-29,723.0,227.0,6472.0,8.0,4.0,916933.0,846269.0
2021-12-30,723.0,227.0,6472.0,8.0,4.0,917656.0,846496.0
2021-12-31,723.0,227.0,6472.0,8.0,4.0,918379.0,846723.0
2022-01-01,723.0,227.0,6472.0,8.0,4.0,919102.0,846950.0
2022-01-02,723.0,227.0,6472.0,8.0,4.0,919825.0,847177.0
2022-01-03,723.0,227.0,6472.0,8.0,4.0,920548.0,847404.0
2022-01-04,723.0,227.0,6472.0,8.0,4.0,921271.0,847631.0
2022-01-05,723.0,227.0,6472.0,8.0,4.0,921994.0,847858.0
2022-01-06,723.0,227.0,6472.0,8.0,4.0,922717.0,848085.0
2022-01-07,723.0,227.0,6472.0,8.0,4.0,923440.0,848312.0
2022-01-08,723.0,227.0,6472.0,8.0,4.0,924163.0,848539.0
2022-01-09,723.0,227.0,6472.0,8.0,4.0,924886.0,848766.0
2022-01-10,723.0,227.0,6472.0,8.0,4.0,925609.0,848993.0
2022-01-11,723.0,227.0,6472.0,8.0,4.0,926332.0,849220.0
2022-01-12,723.0,227.0,6472.0,8.0,4.0,927055.0,849447.0
2022-01-13,723.0,227.0,6472.0,8.0,4.0,927778.0,849674.0
2022-01-14,723.0,227.0,6472.0,8.0,4.0,928501.0,849901.0
2022-01-15,723.0,227.0,6472.0,8.0,4.0,929224.0,850128.0
2022-01-16,723.0,227.0,6472.0,8.0,4.0,929947.0,850355.0
2022-01-17,723.0,227.0,6472.0,8.0,4.0,930670.0,850582.0
2022-01-18,723.0,227.0,6472.0,8.0,4.0,931393.0,850809.0
2022-01-19,723.0,227.0,6472.0,8.0,4.0,932116.0,851036.0
2022-01-20,723.0,227.0,6472.0,8.0,4.0,932839.0,851263.0
2022-01-21,723.0,227.0,6472.0,8.0,4.0,933562.0,851490.0
2022-01-22,723.0,227.0,6472.0,8.0,4.0,934285.0,851717.0
2022-01-23,723.0,227.0,6472.0,8.0,4.0,935008.0,851944.0
2022-01-24,723.0,227.0,6472.0,8.0,4.0,935731.0,852171.0
2022-01-25,723.0,227.0,6472.0,8.0,4.0,936454.0,852398.0
2022-01-26,723.0,227.0,6472.0,8.0,4.0,937177.0,852625.0
2022-01-27,723.0,227.0,6472.0,8.0,4.0,937900.0,852852.0
2022-01-28,723.0,227.0,6472.0,8.0,4.0,938623.0,853079.0
2022-01-29,723.0,227.0,6472.0,8.0,4.0,939346.0,853306.0
2022-01-30,723.0,227.0,6472.0,8.0,4.0,940069.0,853533.0
2022-01-31,723.0,227.0,6472.0,8.0,4.0,940792.0,853760.0
2022-02-01,723.0,227.0,6472.0,8.0,4.0,941515.0,853987.0
2022-02-02,723.0,227.0,6472.0,8.0,4.0,942238.0,854214.0
2022-02-03,723.0,227.0,6472.0,8.0,4.0,942961.0,854441.0
2022-02-04,723.0,227.0,6472.0,8.0,4.0,943684.0,854668.0
2022-02-05,723.0,227.0,6472.0,8.0,4.0,944407.0,854895.0
2022-02-06,723.0,227.0,6472.0,8.0,4.0,945130.0,855122.0
2022-02-07,723.0,227.0,6472.0,8.0,4.0,945853.0,855349.0
2022-02-08,723.0,227.0,6472.0,8.0,4.0,946576.0,855576.0
2022-02-09,723.0,227.0,6472.0,8.0,4.0,947299.0,855803.0
2022-02-10,723.0,227.0,6472.0,8.0,4.0,948022.0,856030.0
2022-02-11,723.0,227.0,6472.0,8.0,4.0,948745.0,856257.0
2022-02-12,723.0,227.0,6472.0,8.0,4.0,949468.0,856484.0
2022-02-13,723.0,227.0,6472.0,8.0,4.0,950191.0,856711.0
2022-02-14,723.0,227.0,6472.0,8.0,4.0,950914.0,856938.0
2022-02-15,723.0,227.0,6472.0,8.0,4.0,951637.0,857165.0
2022-02-16,723.0,227.0,6472.0,8.0,4.0,952360.0,857392.0
2022-02-17,723.0,227.0,6472.0,8.0,4.0,953083.0,857619.0
2022-02-18,723.0,227.0,6472.0,8.0,4.0,953806.0,857846.0
2022-02-19,723.0,227.0,6472.0,8.0,4.0,954529.0,858073.0
2022-02-20,723.0,227.0,6472.0,8.0,4.0,955252.0,858300.0
2022-02-21,723.0,227.0,6472.0,8.0,4.0,955975.0,858527.0
2022-02-22,723.0,227.0,6472.0,8.0,4.0,956698.0,858754.0
2022-02-23,723.0,227.0,6472.0,8.0,4.0,957421.0,858981.0
2022-02-24,723.0,227.0,6472.0,8.0,4.0,958144.0,859208.0
2022-02-25,723.0,227.0,6472.0,8.0,4.0,958867.0,859435.0
2022-02-26,723.0,227.0,6472.0,8.0,4.0,959590.0,859662.0
2022-02-27,723.0,227.0,6472.0,8.0,4.0,960313.0,859889.0
2022-02-28,723.0,227.0,6472.0,8.0,4.0,961036.0,860116.0
2022-03-01,723.0,227.0,6472.0,8.0,4.0,961759.0,860343.0
2022-03-02,723.0,227.0,6472.0,8.0,4.0,962482.0,860570.0
2022-03-03,723.0,227.0,6472.0,8.0,4.0,963205.0,860797.0
2022-03-04,723.0,227.0,6472.0,8.0,4.0,963928.0,861024.0
2022-03-05,723.0,227.0,6472.0,8.0,4.0,964651.0,861251.0
2022-03-06,723.0,227.0,6472.0,8.0,4.0,965374.0,861478.0
2022-03-07,723.0,227.0,6472.0,8.0,4.0,966097.0,861705.0
2022-03-08,723.0,227.0,6472.0,8.0,4.0,966820.0,861932.0
2022-03-09,723.0,227.0,6472.0,8.0,4.0,967543.0,862159.0
2022-03-10,723.0,227.0,6472.0,8.0,4.0,968266.0,862386.0
2022-03-11,723.0,227.0,6472.0,8.0,4.0,968989.0,862613.0
2022-03-12,723.0,227.0,6472.0,8.0,4.0,969712.0,862840.0
2022-03-13,723.0,227.0,6472.0,8.0,4.0,970435.0,863067.0
2022-03-14,723.0,227.0,6472.0,8.0,4.0,971158.0,863294.0
2022-03-15,723.0,227.0,6472.0,8.0,4.0,971881.0,863521.0
2022-03-16,723.0,227.0,6472.0,8.0,4.0,972604.0,863748.0
2022-03-17,723.0,227.0,6472.0,8.0,4.0,973327.0,863975.0
2022-03-18,723.0,227.0,6472.0,8.0,4.0,974050.0,864202.0
