data,prima_dose,seconda_dose,terza_dose,pregressa_infezione,mono_dose,prima_dose_tot,seconda_dose_tot
2021-11-02,2464.0,7539.0,20374.0,319.0,0.0,7879908.0,7331598.0
2021-11-03,2301.0,6645.0,23375.0,358.0,0.0,7882209.0,7338243.0
2021-11-04,2263.0,6528.0,23592.0,317.0,0.0,7884472.0,7344771.0
2021-11-05,2474.0,6481.0,24252.0,280.0,0.0,7886946.0,7351252.0
2021-11-06,1842.0,5012.0,14172.0,189.0,0.0,7888788.0,7356264.0
2021-11-07,607.0,1616.0,5041.0,74.0,0.0,7889395.0,7357880.0
2021-11-08,2433.0,6808.0,25593.0,319.0,0.0,7891828.0,7364688.0
2021-11-09,2349.0,5809.0,28118.0,243.0,4.0,7894177.0,7370497.0
2021-11-10,2596.0,5249.0,28429.0,238.0,0.0,7896773.0,7375746.0
2021-11-11,2555.0,5540.0,27388.0,218.0,0.0,7899328.0,7381286.0
2021-11-12,2373.0,6111.0,27112.0,187.0,0.0,7901701.0,7387397.0
2021-11-13,1972.0,4388.0,17951.0,181.0,0.0,7903673.0,7391785.0
2021-11-14,704.0,1287.0,6154.0,47.0,0.0,7904377.0,7393072.0
2021-11-15,2274.0,4687.0,32514.0,195.0,0.0,7906651.0,7397759.0
2021-11-16,2289.0,4052.0,35865.0,192.0,0.0,7908940.0,7401811.0
2021-11-17,2287.0,3768.0,35427.0,150.0,0.0,7911227.0,7405579.0
2021-11-18,2401.0,3822.0,36975.0,150.0,2.0,7913628.0,7409401.0
2021-11-19,2386.0,3541.0,38192.0,145.0,0.0,7916014.0,7412942.0
2021-11-20,1931.0,2859.0,29212.0,134.0,0.0,7917945.0,7415801.0
2021-11-21,739.0,786.0,9955.0,46.0,0.0,7918684.0,7416587.0
2021-11-22,2639.0,2761.0,39061.0,179.0,0.0,7921323.0,7419348.0
2021-11-23,2588.0,2867.0,42483.0,144.0,0.0,7923911.0,7422215.0
2021-11-24,2678.0,3762.0,41570.0,111.0,0.0,7926589.0,7425977.0
2021-11-25,3129.0,2721.0,43875.0,136.0,0.0,7929718.0,7428698.0
2021-11-26,2979.0,2933.0,45661.0,111.0,11.0,7932697.0,7431631.0
2021-11-27,2656.0,2470.0,38756.0,123.0,0.0,7935353.0,7434101.0
2021-11-28,1033.0,728.0,13396.0,32.0,0.0,7936386.0,7434829.0
2021-11-29,4006.0,2683.0,56327.0,132.0,10.0,7940392.0,7437512.0
2021-11-30,3871.0,2718.0,59238.0,117.0,0.0,7944263.0,7440230.0
2021-12-01,3676.0,2796.0,61549.0,114.0,0.0,7947939.0,7443026.0
2021-12-02,3670.0,2644.0,74715.0,122.0,0.0,7951609.0,7445670.0
2021-12-03,3687.0,5027.0,74198.0,81.0,15.0,7955296.0,7450697.0
2021-12-04,3228.0,2724.0,54026.0,103.0,4.0,7958524.0,7453421.0
2021-12-05,3228.0,2724.0,54026.0,103.0,4.0,7961752.0,7456145.0
2021-12-06,3228.0,2724.0,54026.0,103.0,4.0,7964980.0,7458869.0
2021-12-07,3228.0,2724.0,54026.0,103.0,4.0,7968208.0,7461593.0
2021-12-08,3228.0,2724.0,54026.0,103.0,4.0,7971436.0,7464317.0
2021-12-09,3228.0,2724.0,54026.0,103.0,4.0,7974664.0,7467041.0
2021-12-10,3228.0,2724.0,54026.0,103.0,4.0,7977892.0,7469765.0
2021-12-11,3228.0,2724.0,54026.0,103.0,4.0,7981120.0,7472489.0
2021-12-12,3228.0,2724.0,54026.0,103.0,4.0,7984348.0,7475213.0
2021-12-13,3228.0,2724.0,54026.0,103.0,4.0,7987576.0,7477937.0
2021-12-14,3228.0,2724.0,54026.0,103.0,4.0,7990804.0,7480661.0
2021-12-15,3228.0,2724.0,54026.0,103.0,4.0,7994032.0,7483385.0
2021-12-16,3228.0,2724.0,54026.0,103.0,4.0,7997260.0,7486109.0
2021-12-17,3228.0,2724.0,54026.0,103.0,4.0,8000488.0,7488833.0
2021-12-18,3228.0,2724.0,54026.0,103.0,4.0,8003716.0,7491557.0
2021-12-19,3228.0,2724.0,54026.0,103.0,4.0,8006944.0,7494281.0
2021-12-20,3228.0,2724.0,54026.0,103.0,4.0,8010172.0,7497005.0
2021-12-21,3228.0,2724.0,54026.0,103.0,4.0,8013400.0,7499729.0
2021-12-22,3228.0,2724.0,54026.0,103.0,4.0,8016628.0,7502453.0
2021-12-23,3228.0,2724.0,54026.0,103.0,4.0,8019856.0,7505177.0
2021-12-24,3228.0,2724.0,54026.0,103.0,4.0,8023084.0,7507901.0
2021-12-25,3228.0,2724.0,54026.0,103.0,4.0,8026312.0,7510625.0
2021-12-26,3228.0,2724.0,54026.0,103.0,4.0,8029540.0,7513349.0
2021-12-27,3228.0,2724.0,54026.0,103.0,4.0,8032768.0,7516073.0
2021-12-28,3228.0,2724.0,54026.0,103.0,4.0,8035996.0,7518797.0
2021-12-29,3228.0,2724.0,54026.0,103.0,4.0,8039224.0,7521521.0
2021-12-30,3228.0,2724.0,54026.0,103.0,4.0,8042452.0,7524245.0
2021-12-31,3228.0,2724.0,54026.0,103.0,4.0,8045680.0,7526969.0
2022-01-01,3228.0,2724.0,54026.0,103.0,4.0,8048908.0,7529693.0
2022-01-02,3228.0,2724.0,54026.0,103.0,4.0,8052136.0,7532417.0
2022-01-03,3228.0,2724.0,54026.0,103.0,4.0,8055364.0,7535141.0
2022-01-04,3228.0,2724.0,54026.0,103.0,4.0,8058592.0,7537865.0
2022-01-05,3228.0,2724.0,54026.0,103.0,4.0,8061820.0,7540589.0
2022-01-06,3228.0,2724.0,54026.0,103.0,4.0,8065048.0,7543313.0
2022-01-07,3228.0,2724.0,54026.0,103.0,4.0,8068276.0,7546037.0
2022-01-08,3228.0,2724.0,54026.0,103.0,4.0,8071504.0,7548761.0
2022-01-09,3228.0,2724.0,54026.0,103.0,4.0,8074732.0,7551485.0
2022-01-10,3228.0,2724.0,54026.0,103.0,4.0,8077960.0,7554209.0
2022-01-11,3228.0,2724.0,54026.0,103.0,4.0,8081188.0,7556933.0
2022-01-12,3228.0,2724.0,54026.0,103.0,4.0,8084416.0,7559657.0
2022-01-13,3228.0,2724.0,54026.0,103.0,4.0,8087644.0,7562381.0
2022-01-14,3228.0,2724.0,54026.0,103.0,4.0,8090872.0,7565105.0
2022-01-15,3228.0,2724.0,54026.0,103.0,4.0,8094100.0,7567829.0
2022-01-16,3228.0,2724.0,54026.0,103.0,4.0,8097328.0,7570553.0
2022-01-17,3228.0,2724.0,54026.0,103.0,4.0,8100556.0,7573277.0
2022-01-18,3228.0,2724.0,54026.0,103.0,4.0,8103784.0,7576001.0
2022-01-19,3228.0,2724.0,54026.0,103.0,4.0,8107012.0,7578725.0
2022-01-20,3228.0,2724.0,54026.0,103.0,4.0,8110240.0,7581449.0
2022-01-21,3228.0,2724.0,54026.0,103.0,4.0,8113468.0,7584173.0
2022-01-22,3228.0,2724.0,54026.0,103.0,4.0,8116696.0,7586897.0
2022-01-23,3228.0,2724.0,54026.0,103.0,4.0,8119924.0,7589621.0
2022-01-24,3228.0,2724.0,54026.0,103.0,4.0,8123152.0,7592345.0
2022-01-25,3228.0,2724.0,54026.0,103.0,4.0,8126380.0,7595069.0
2022-01-26,3228.0,2724.0,54026.0,103.0,4.0,8129608.0,7597793.0
2022-01-27,3228.0,2724.0,54026.0,103.0,4.0,8132836.0,7600517.0
2022-01-28,3228.0,2724.0,54026.0,103.0,4.0,8136064.0,7603241.0
2022-01-29,3228.0,2724.0,54026.0,103.0,4.0,8139292.0,7605965.0
2022-01-30,3228.0,2724.0,54026.0,103.0,4.0,8142520.0,7608689.0
2022-01-31,3228.0,2724.0,54026.0,103.0,4.0,8145748.0,7611413.0
2022-02-01,3228.0,2724.0,54026.0,103.0,4.0,8148976.0,7614137.0
2022-02-02,3228.0,2724.0,54026.0,103.0,4.0,8152204.0,7616861.0
2022-02-03,3228.0,2724.0,54026.0,103.0,4.0,8155432.0,7619585.0
2022-02-04,3228.0,2724.0,54026.0,103.0,4.0,8158660.0,7622309.0
2022-02-05,3228.0,2724.0,54026.0,103.0,4.0,8161888.0,7625033.0
2022-02-06,3228.0,2724.0,54026.0,103.0,4.0,8165116.0,7627757.0
2022-02-07,3228.0,2724.0,54026.0,103.0,4.0,8168344.0,7630481.0
2022-02-08,3228.0,2724.0,54026.0,103.0,4.0,8171572.0,7633205.0
2022-02-09,3228.0,2724.0,54026.0,103.0,4.0,8174800.0,7635929.0
2022-02-10,3228.0,2724.0,54026.0,103.0,4.0,8178028.0,7638653.0
2022-02-11,3228.0,2724.0,54026.0,103.0,4.0,8181256.0,7641377.0
2022-02-12,3228.0,2724.0,54026.0,103.0,4.0,8184484.0,7644101.0
2022-02-13,3228.0,2724.0,54026.0,103.0,4.0,8187712.0,7646825.0
2022-02-14,3228.0,2724.0,54026.0,103.0,4.0,8190940.0,7649549.0
2022-02-15,3228.0,2724.0,54026.0,103.0,4.0,8194168.0,7652273.0
2022-02-16,3228.0,2724.0,54026.0,103.0,4.0,8197396.0,7654997.0
2022-02-17,3228.0,2724.0,54026.0,103.0,4.0,8200624.0,7657721.0
2022-02-18,3228.0,2724.0,54026.0,103.0,4.0,8203852.0,7660445.0
2022-02-19,3228.0,2724.0,54026.0,103.0,4.0,8207080.0,7663169.0
2022-02-20,3228.0,2724.0,54026.0,103.0,4.0,8210308.0,7665893.0
2022-02-21,3228.0,2724.0,54026.0,103.0,4.0,8213536.0,7668617.0
2022-02-22,3228.0,2724.0,54026.0,103.0,4.0,8216764.0,7671341.0
2022-02-23,3228.0,2724.0,54026.0,103.0,4.0,8219992.0,7674065.0
2022-02-24,3228.0,2724.0,54026.0,103.0,4.0,8223220.0,7676789.0
2022-02-25,3228.0,2724.0,54026.0,103.0,4.0,8226448.0,7679513.0
2022-02-26,3228.0,2724.0,54026.0,103.0,4.0,8229676.0,7682237.0
2022-02-27,3228.0,2724.0,54026.0,103.0,4.0,8232904.0,7684961.0
2022-02-28,3228.0,2724.0,54026.0,103.0,4.0,8236132.0,7687685.0
2022-03-01,3228.0,2724.0,54026.0,103.0,4.0,8239360.0,7690409.0
2022-03-02,3228.0,2724.0,54026.0,103.0,4.0,8242588.0,7693133.0
2022-03-03,3228.0,2724.0,54026.0,103.0,4.0,8245816.0,7695857.0
2022-03-04,3228.0,2724.0,54026.0,103.0,4.0,8249044.0,7698581.0
2022-03-05,3228.0,2724.0,54026.0,103.0,4.0,8252272.0,7701305.0
2022-03-06,3228.0,2724.0,54026.0,103.0,4.0,8255500.0,7704029.0
2022-03-07,3228.0,2724.0,54026.0,103.0,4.0,8258728.0,7706753.0
2022-03-08,3228.0,2724.0,54026.0,103.0,4.0,8261956.0,7709477.0
2022-03-09,3228.0,2724.0,54026.0,103.0,4.0,8265184.0,7712201.0
2022-03-10,3228.0,2724.0,54026.0,103.0,4.0,8268412.0,7714925.0
2022-03-11,3228.0,2724.0,54026.0,103.0,4.0,8271640.0,7717649.0
2022-03-12,3228.0,2724.0,54026.0,103.0,4.0,8274868.0,7720373.0
2022-03-13,3228.0,2724.0,54026.0,103.0,4.0,8278096.0,7723097.0
