Data,Età,Infected,Removed
2020-12-19,80-89,0.06630741764553938,0.07761894217803982
2020-12-19,90+,0.023594269331160333,0.03136319170874864
2020-12-20,0-19,0.12280574320234378,0.119849343950218
2020-12-20,20-39,0.24740178631196794,0.239679037111334
2020-12-20,40-59,0.3413277274300437,0.3382138251489161
2020-12-20,60-79,0.19882013966333245,0.19319918940494954
2020-12-20,80-89,0.06617700468725297,0.07763535504472602
2020-12-20,90+,0.02346759870505913,0.0314232493398563
2020-12-21,0-19,0.12302976984419786,0.11977572964423455
2020-12-21,20-39,0.24766864375514375,0.23943441799614085
2020-12-21,40-59,0.34132162215852657,0.33806094644719553
2020-12-21,60-79,0.19877543491216618,0.1935422066131537
2020-12-21,80-89,0.06583704628657377,0.0777779470155673
2020-12-21,90+,0.02336748304339189,0.03140875228370809
2020-12-22,0-19,0.12355809709418367,0.11990521402185343
2020-12-22,20-39,0.24750654260994934,0.2398247030404157
2020-12-22,40-59,0.34185546566144825,0.3378947234853832
2020-12-22,60-79,0.1989722724404042,0.19353406093520262
2020-12-22,80-89,0.06522807602391667,0.07758222794631967
2020-12-22,90+,0.022879546170097888,0.031259070570825394
2020-12-23,0-19,0.12355202319650897,0.1200952664947053
2020-12-23,20-39,0.24749825997302596,0.23988533140454235
2020-12-23,40-59,0.34169075749655603,0.3380457911377868
2020-12-23,60-79,0.19908074591562963,0.19348379044796896
2020-12-23,80-89,0.06528783367363736,0.07735614455655067
2020-12-23,90+,0.022890379744642017,0.03113367595844587
2020-12-24,0-19,0.12313006272407892,0.12006508170365111
2020-12-24,20-39,0.24751720190925697,0.23972687934621628
2020-12-24,40-59,0.3415139410067856,0.33800148797912194
2020-12-24,60-79,0.19923220306974612,0.19345505507299673
2020-12-24,80-89,0.06551213612177496,0.07747843936794108
2020-12-24,90+,0.023094455168357425,0.03127305653007286
2020-12-25,0-19,0.1237219967452342,0.11977318904610773
2020-12-25,20-39,0.24833242609791936,0.23920890796995817
2020-12-25,40-59,0.34227218754671324,0.33753451310819294
2020-12-25,60-79,0.19846456282064662,0.19384904457165733
2020-12-25,80-89,0.06453969319460623,0.07808127676972047
2020-12-25,90+,0.02266913359488037,0.031553068534363383
2020-12-26,0-19,0.12377807336665002,0.11978407894392003
2020-12-26,20-39,0.24849606339961705,0.2391064389367052
2020-12-26,40-59,0.34224016269509916,0.3375635730726124
2020-12-26,60-79,0.19843431143411422,0.19395818784176067
2020-12-26,80-89,0.06445982066054322,0.07803512763946764
2020-12-26,90+,0.02259156844397635,0.031552593565534026
2020-12-27,0-19,0.12380432041691182,0.11986569686980883
2020-12-27,20-39,0.24839455324871818,0.23915775639636272
2020-12-27,40-59,0.3421072539295621,0.3375415389257741
2020-12-27,60-79,0.19864391583312319,0.1939330766644482
2020-12-27,80-89,0.06446723263567847,0.07797255578029613
2020-12-27,90+,0.022582723936006275,0.03152937536331003
2020-12-28,0-19,0.12380432041691182,0.11986569686980883
2020-12-28,20-39,0.24839455324871818,0.23915775639636272
2020-12-28,40-59,0.3421072539295621,0.3375415389257741
2020-12-28,60-79,0.19864391583312319,0.1939330766644482
2020-12-28,80-89,0.06446723263567847,0.07797255578029613
2020-12-28,90+,0.022582723936006275,0.03152937536331003
2020-12-29,0-19,0.12374275923735262,0.12003080702213578
2020-12-29,20-39,0.24811170906990565,0.2391598166922013
2020-12-29,40-59,0.3422943845560017,0.3374579844415513
2020-12-29,60-79,0.19894116862993386,0.19403835985700607
2020-12-29,80-89,0.06442682039576357,0.07787798584050296
2020-12-29,90+,0.022483158111042616,0.03143504614660261
2020-12-30,0-19,0.12357323424433236,0.12014502997499663
2020-12-30,20-39,0.24826177810224276,0.2391452824665821
2020-12-30,40-59,0.34227163023647633,0.337397280985894
2020-12-30,60-79,0.19909044337395815,0.1940274940247382
2020-12-30,80-89,0.06434596652954454,0.07785529625306956
2020-12-30,90+,0.022456947513445832,0.0314296162947195
2020-12-31,0-19,0.12359686741180964,0.12020720677117937
2020-12-31,20-39,0.24853397747659509,0.23919783641400874
2020-12-31,40-59,0.34176046721056186,0.33764525226925735
2020-12-31,60-79,0.19946503037742416,0.19395715360551222
2020-12-31,80-89,0.06434292172898348,0.07762480732028905
2020-12-31,90+,0.02230073579462578,0.03136774361975328
2021-01-01,0-19,0.12333728600222583,0.1202579094054424
2021-01-01,20-39,0.24897468890253166,0.23923105701384237
2021-01-01,40-59,0.34176709529296007,0.3376037887422385
2021-01-01,60-79,0.19946540854056813,0.1939888808651696
2021-01-01,80-89,0.06424628771504902,0.07758380678110617
2021-01-01,90+,0.022209233546665322,0.03133455719220094
2021-01-02,0-19,0.12350769205036317,0.12027442333810083
2021-01-02,20-39,0.24911175879425002,0.23923760395998186
2021-01-02,40-59,0.34149999512146845,0.3376248042692563
2021-01-02,60-79,0.19960860238434744,0.1940293017307971
2021-01-02,80-89,0.06414014487844791,0.07752776653821104
2021-01-02,90+,0.022131806771122996,0.0313061001636529
2021-01-03,0-19,0.12360032308747704,0.12037971765319083
2021-01-03,20-39,0.24909269955077562,0.2393003045702724
2021-01-03,40-59,0.3414174356591206,0.3375496340717766
2021-01-03,60-79,0.19983015778176105,0.19406224001626665
2021-01-03,80-89,0.06406979574675253,0.0774262881231913
2021-01-03,90+,0.02198958817411317,0.031281815565302185
2021-01-04,0-19,0.12350931904546655,0.12049070615156514
2021-01-04,20-39,0.24875347485730795,0.2395340849824243
2021-01-04,40-59,0.3431341243083116,0.3366823978708458
2021-01-04,60-79,0.2000951049956387,0.19400122400923803
2021-01-04,80-89,0.06308308831355895,0.07784401938627103
2021-01-04,90+,0.02142488847971623,0.031447567599655696
2021-01-05,0-19,0.12360419818845293,0.12060644646717647
2021-01-05,20-39,0.24880496771940874,0.23955964766215868
2021-01-05,40-59,0.3431067416114964,0.33667643828140853
2021-01-05,60-79,0.2000670943360057,0.19411394309142174
2021-01-05,80-89,0.06309469201645865,0.0776710440702157
2021-01-05,90+,0.02132230612817757,0.03137248042761892
2021-01-06,0-19,0.12353710541015545,0.12047784696792606
2021-01-06,20-39,0.24910557364541752,0.2393704591073268
2021-01-06,40-59,0.3431913241324814,0.33663891348948777
2021-01-06,60-79,0.2004005504162182,0.19411422574743406
2021-01-06,80-89,0.0627406367934168,0.07786598519151913
2021-01-06,90+,0.021024809602310658,0.03153256949630621
2021-01-07,0-19,0.12347039197979809,0.12057911505689528
2021-01-07,20-39,0.24953361487673914,0.23934909677317398
2021-01-07,40-59,0.3430985816484889,0.33653453053573845
2021-01-07,60-79,0.20050234409218473,0.1941860377231442
2021-01-07,80-89,0.06252129149475756,0.07782983702683742
2021-01-07,90+,0.020873775908031557,0.03152138288421066
2021-01-08,0-19,0.1232164017986137,0.12079997932799669
2021-01-08,20-39,0.24979708780416537,0.23941987830718053
2021-01-08,40-59,0.3431624000995622,0.3363865338218454
2021-01-08,60-79,0.20065445946896526,0.19413935106229618
2021-01-08,80-89,0.062354917779978244,0.0777634524421524
2021-01-08,90+,0.02081473304871516,0.03149080503852881
2021-01-09,0-19,0.12351877319568207,0.12083704243208977
2021-01-09,20-39,0.2499697228225327,0.2394061395700143
2021-01-09,40-59,0.34302696418142625,0.33636265544495697
2021-01-09,60-79,0.2005062344072536,0.1941922257290065
2021-01-09,80-89,0.062263333396130445,0.07774068679021337
2021-01-09,90+,0.020714971996974973,0.03146125003371908
2021-01-10,0-19,0.12374367590802435,0.12091354268798679
2021-01-10,20-39,0.2501762151517049,0.2394532516142742
2021-01-10,40-59,0.3428287428564576,0.33627877012547025
2021-01-10,60-79,0.2003443024211762,0.19419439613838443
2021-01-10,80-89,0.06222360203756681,0.07772725255304812
2021-01-10,90+,0.02068346162507012,0.031432786880836235
2021-01-11,0-19,0.12391049160433479,0.12117673443819747
2021-01-11,20-39,0.24936486693395182,0.24026541486539785
2021-01-11,40-59,0.3388123011664899,0.3381081457307029
2021-01-11,60-79,0.2019411254331097,0.19374563377594922
2021-01-11,80-89,0.06436676666231902,0.07614565852325603
2021-01-11,90+,0.021604448199794717,0.030558412666496528
2021-01-12,0-19,0.12427262105967626,0.1212356231009238
2021-01-12,20-39,0.24940590297076873,0.24031853498378775
2021-01-12,40-59,0.3385700835989519,0.3381241460529804
2021-01-12,60-79,0.2017632913258998,0.19383705161408732
2021-01-12,80-89,0.06445740083258658,0.07600447111364887
2021-01-12,90+,0.021530700212116744,0.030480173134571853
2021-01-13,0-19,0.12457655718931405,0.12117260438895476
2021-01-13,20-39,0.24943693932218086,0.24045933469888667
2021-01-13,40-59,0.3380976386047109,0.3381576867786689
2021-01-13,60-79,0.20184754505544472,0.1938905235929459
2021-01-13,80-89,0.06459629784956714,0.07589588463865835
2021-01-13,90+,0.02144502197878232,0.03042396590188543
2021-01-14,0-19,0.12479722064662507,0.12114174740306169
2021-01-14,20-39,0.24974900737379466,0.2404238777823224
2021-01-14,40-59,0.3379154849688032,0.33812433456870683
2021-01-14,60-79,0.20191009642654567,0.19391721644430984
2021-01-14,80-89,0.06436613726602382,0.07593706776237116
2021-01-14,90+,0.021262053318207602,0.030455756039228052
2021-01-15,0-19,0.12389143319930909,0.12173825004506629
2021-01-15,20-39,0.2486945179069284,0.2409200684513741
2021-01-15,40-59,0.33924903423710107,0.3375107109608627
2021-01-15,60-79,0.20235366631548016,0.19372269785336294
2021-01-15,80-89,0.06450937811319674,0.07576137337360078
2021-01-15,90+,0.021301970227984548,0.030346899315733197
2021-01-16,0-19,0.12458725649935835,0.1216825625622696
2021-01-16,20-39,0.24875347858059493,0.24087312185146026
2021-01-16,40-59,0.3385779995097544,0.3376387003779162
2021-01-16,60-79,0.20203163525730683,0.19394456009160718
2021-01-16,80-89,0.06472394849537871,0.07560336722262669
2021-01-16,90+,0.021325681657606736,0.030257687894120044
2021-01-17,0-19,0.12488354579476126,0.12173775891825327
2021-01-17,20-39,0.2488786557980875,0.24081968157869993
2021-01-17,40-59,0.3382377292905905,0.3376654968773602
2021-01-17,60-79,0.20201906753119964,0.19396764829885135
2021-01-17,80-89,0.0647031803697448,0.0755633339298551
2021-01-17,90+,0.021277821215616312,0.030246080396980183
2021-01-18,0-19,0.12488354579476126,0.12173775891825327
2021-01-18,20-39,0.2488786557980875,0.24081968157869993
2021-01-18,40-59,0.3382377292905905,0.3376654968773602
2021-01-18,60-79,0.20201906753119964,0.19396764829885135
2021-01-18,80-89,0.0647031803697448,0.0755633339298551
2021-01-18,90+,0.021277821215616312,0.030246080396980183
2021-01-19,0-19,0.12615023390563035,0.12171074568715888
2021-01-19,20-39,0.24842380850609105,0.24096511702731319
2021-01-19,40-59,0.33533993493386527,0.3384753982321593
2021-01-19,60-79,0.20301554225736743,0.19385584668573735
2021-01-19,80-89,0.06547131390847998,0.07504840794884844
2021-01-19,90+,0.021599166488565934,0.02994448441878287
2021-01-20,0-19,0.12615023390563035,0.12171074568715888
2021-01-20,20-39,0.24842380850609105,0.24096511702731319
2021-01-20,40-59,0.33533993493386527,0.3384753982321593
2021-01-20,60-79,0.20301554225736743,0.19385584668573735
2021-01-20,80-89,0.06547131390847998,0.07504840794884844
2021-01-20,90+,0.021599166488565934,0.02994448441878287
2021-01-21,0-19,0.12652676112066472,0.1220255619628307
2021-01-21,20-39,0.2479478321742174,0.24119783364678024
2021-01-21,40-59,0.3349576174460897,0.3384147333949757
2021-01-21,60-79,0.20259317313691771,0.19412139961998012
2021-01-21,80-89,0.06605591149122673,0.0745881832890624
2021-01-21,90+,0.021918704630883717,0.029652288086370857
2021-01-22,0-19,0.12632746991017116,0.12234506639809434
2021-01-22,20-39,0.24787152681454733,0.24121264930376773
2021-01-22,40-59,0.33456916330887726,0.33849335453244084
2021-01-22,60-79,0.20295250458646696,0.1940306783525804
2021-01-22,80-89,0.06618153060020261,0.0744043409133345
2021-01-22,90+,0.022097804779734637,0.02951391049978216
2021-01-23,0-19,0.12659271623719007,0.12242484253376242
2021-01-23,20-39,0.24774164512733252,0.2411898334711391
2021-01-23,40-59,0.3342334386024941,0.3385110129537416
2021-01-23,60-79,0.20313711346720859,0.1940625082444893
2021-01-23,80-89,0.06615773728331584,0.07436459194619345
2021-01-23,90+,0.02213734928245889,0.029447210850674126
2021-01-24,0-19,0.12740143122282402,0.12247097070756194
2021-01-24,20-39,0.24749195459590323,0.24121848636861262
2021-01-24,40-59,0.333614541942135,0.3386012422249906
2021-01-24,60-79,0.2031048526286297,0.19413262983516202
2021-01-24,80-89,0.06617431941066931,0.07422149977460522
2021-01-24,90+,0.022212900199838705,0.029355171089067576
2021-01-25,0-19,0.12794778367880905,0.12254260582737768
2021-01-25,20-39,0.24725008820324526,0.24129521715228147
2021-01-25,40-59,0.33254809028265625,0.33887355689939525
2021-01-25,60-79,0.20346849504969042,0.19401154480483782
2021-01-25,80-89,0.066464657818242,0.07403463441451347
2021-01-25,90+,0.022320884967356992,0.029242440901594283
2021-01-26,0-19,0.1285146174857024,0.12245040169170313
2021-01-26,20-39,0.246853595325386,0.241337099501685
2021-01-26,40-59,0.3324715173706383,0.33885968059995325
2021-01-26,60-79,0.2034351518426557,0.1940421674781706
2021-01-26,80-89,0.06639709684482188,0.07407236705656166
2021-01-26,90+,0.02232802113079571,0.02923828367192635
2021-01-27,0-19,0.12783574231836892,0.1232865278451187
2021-01-27,20-39,0.24565375970002937,0.241609143338352
2021-01-27,40-59,0.32990992299389693,0.3394291048902272
2021-01-27,60-79,0.2055663562877315,0.19349741836153145
2021-01-27,80-89,0.06797364694698693,0.07335234474017743
2021-01-27,90+,0.02306057175298634,0.02882546082459319
2021-01-28,0-19,0.1280245904622623,0.12345337412699328
2021-01-28,20-39,0.24541162223597182,0.241641593873121
2021-01-28,40-59,0.33003232626699447,0.33934639499344765
2021-01-28,60-79,0.20557619833835708,0.1934568605987949
2021-01-28,80-89,0.06795133523695451,0.07330373094807167
2021-01-28,90+,0.023003927459459818,0.028798045459571476
2021-01-29,0-19,0.12876915101274705,0.12351144517823856
2021-01-29,20-39,0.24498627278076623,0.2416934301976525
2021-01-29,40-59,0.330111701391725,0.3392428957572484
2021-01-29,60-79,0.20545821574487874,0.1935290370110139
2021-01-29,80-89,0.0677542869430558,0.07327588241000244
2021-01-29,90+,0.02292037212682717,0.02874730944584416
2021-01-30,0-19,0.13048335851271145,0.1234184493867704
2021-01-30,20-39,0.24481712585525764,0.24169476421268252
2021-01-30,40-59,0.3294694536787841,0.3392493752185317
2021-01-30,60-79,0.20489055952969598,0.1938013839567052
2021-01-30,80-89,0.06753776478981921,0.07318581305135739
2021-01-30,90+,0.022801737633731584,0.028650214173952776
2021-01-31,0-19,0.13081543160373335,0.12353988942664812
2021-01-31,20-39,0.24461241831180575,0.2417479945407299
2021-01-31,40-59,0.32954425239305885,0.339159981802433
2021-01-31,60-79,0.20491408876072825,0.19375062650521896
2021-01-31,80-89,0.06737591072738751,0.07316501440640719
2021-01-31,90+,0.022737898203286297,0.028636493318562804
2021-02-01,0-19,0.13170624638826825,0.12365513593611303
2021-02-01,20-39,0.24448658965068445,0.24171934698486497
2021-02-01,40-59,0.3290692749443129,0.33917275509486533
2021-02-01,60-79,0.2047536820372825,0.19377762468241488
2021-02-01,80-89,0.06726352052321025,0.0731100564290031
2021-02-01,90+,0.022720686456241673,0.028565080872738687
2021-02-02,0-19,0.1325749473902094,0.12362889188976917
2021-02-02,20-39,0.24410080380860386,0.24182123592915108
2021-02-02,40-59,0.3288422396246593,0.33914603279967775
2021-02-02,60-79,0.20454341601407527,0.19383276876809924
2021-02-02,80-89,0.0672939593610929,0.0730424956739186
2021-02-02,90+,0.02264463380135923,0.02852857493938419
2021-02-03,0-19,0.13436922145694946,0.12363866844965032
2021-02-03,20-39,0.24381799765228238,0.2417526575785233
2021-02-03,40-59,0.3285247691206905,0.33907562877959907
2021-02-03,60-79,0.20400301599491968,0.19403614997689497
2021-02-03,80-89,0.06699742310874901,0.07300086462357834
2021-02-03,90+,0.02228757266640892,0.028496030591753985
2021-02-04,0-19,0.13492610231446497,0.12365276193637824
2021-02-04,20-39,0.24355306398608156,0.23996915812753897
2021-02-04,40-59,0.3285538548055463,0.3397143928907352
2021-02-04,60-79,0.20381526457304536,0.19478094199687418
2021-02-04,80-89,0.06693144473929319,0.07334030777914662
2021-02-04,90+,0.022220269581568634,0.028542437269326804
2021-02-05,0-19,0.13545083550492032,0.12384783554050319
2021-02-05,20-39,0.2433394910408867,0.2418250185980765
2021-02-05,40-59,0.3285687193138956,0.33893421877677654
2021-02-05,60-79,0.20382070535018157,0.1940351436781894
2021-02-05,80-89,0.06677893361616644,0.07290545044987039
2021-02-05,90+,0.022041315173949385,0.028452332956584017
2021-02-06,0-19,0.13624800762793876,0.12393446875366927
2021-02-06,20-39,0.24282568167586951,0.24193178340122046
2021-02-06,40-59,0.3283358000796949,0.33892184032617256
2021-02-06,60-79,0.20393351169807025,0.1940371026687962
2021-02-06,80-89,0.06661816189446121,0.07281009409541796
2021-02-06,90+,0.02203883702396539,0.028364710754723563
2021-02-07,0-19,0.13698051602370728,0.12419343736162664
2021-02-07,20-39,0.24288959080100792,0.2418694434016012
2021-02-07,40-59,0.3283866273911346,0.33878926142124915
2021-02-07,60-79,0.20360045427121412,0.1940451670195518
2021-02-07,80-89,0.0663555382049189,0.07275796701056898
2021-02-07,90+,0.021787273308017177,0.028344723785402225
2021-02-08,0-19,0.13795827339655117,0.12436263058877706
2021-02-08,20-39,0.24274131697162266,0.241806187237602
2021-02-08,40-59,0.3282126409766132,0.33869653856859105
2021-02-08,60-79,0.2032979073079873,0.1940629254897732
2021-02-08,80-89,0.06608715014296469,0.07275131311335496
2021-02-08,90+,0.02170271120426102,0.028320405001901725
2021-02-09,0-19,0.13881237611573335,0.12447609345358712
2021-02-09,20-39,0.24250406083547815,0.24184081155386158
2021-02-09,40-59,0.32794545638122435,0.33870193270542565
2021-02-09,60-79,0.2032419372266575,0.19401806702432664
2021-02-09,80-89,0.06596709881868215,0.07267636437691255
2021-02-09,90+,0.021529070622224505,0.028286730885886457
2021-02-10,0-19,0.13881237611573335,0.12447609345358712
2021-02-10,20-39,0.24250406083547815,0.24184081155386158
2021-02-10,40-59,0.32794545638122435,0.33870193270542565
2021-02-10,60-79,0.2032419372266575,0.19401806702432664
2021-02-10,80-89,0.06596709881868215,0.07267636437691255
2021-02-10,90+,0.021529070622224505,0.028286730885886457
2021-02-11,0-19,0.1406184233582444,0.124880704278345
2021-02-11,20-39,0.24107744472685427,0.24204023879046696
2021-02-11,40-59,0.3275851790833663,0.3387003376767875
2021-02-11,60-79,0.20330076286786292,0.1938675128014853
2021-02-11,80-89,0.06597370878788371,0.07239864246918214
2021-02-11,90+,0.021444481175788385,0.028112563983733133
2021-02-12,0-19,0.14121665805607841,0.12505710466850092
2021-02-12,20-39,0.240838755595377,0.24202489151290402
2021-02-12,40-59,0.327600969684708,0.3386700098997124
2021-02-12,60-79,0.20331044000708115,0.19381442230797996
2021-02-12,80-89,0.06572829318872363,0.07234796500154948
2021-02-12,90+,0.021304883468031836,0.028085606609353202
2021-02-13,0-19,0.14256338114095923,0.12511775670257788
2021-02-13,20-39,0.2408294949067204,0.24198164191177332
2021-02-13,40-59,0.32758302036773534,0.33862865315405083
2021-02-13,60-79,0.20272993326789915,0.1938501576732354
2021-02-13,80-89,0.06527687810760036,0.07234587294702413
2021-02-13,90+,0.021017292209085544,0.028075917611338406
2021-02-14,0-19,0.14310776673705575,0.12527757718210464
2021-02-14,20-39,0.2408431681512686,0.24195201336294156
2021-02-14,40-59,0.3276396794260254,0.338575497723797
2021-02-14,60-79,0.20246326012155513,0.1938425276736393
2021-02-14,80-89,0.06502770899658059,0.07231393570579107
2021-02-14,90+,0.02091841656751455,0.028038448351726374
2021-02-15,0-19,0.14385170303428949,0.12548978624975615
2021-02-15,20-39,0.24085030171304372,0.2419395442595844
2021-02-15,40-59,0.3276124631795693,0.33849362279259443
2021-02-15,60-79,0.20212986530157004,0.19384341703127758
2021-02-15,80-89,0.06475927302885578,0.07224916162714005
2021-02-15,90+,0.020796393742671664,0.027984468039647374
2021-02-16,0-19,0.14228318193812375,0.12633150848808603
2021-02-16,20-39,0.23903032362307472,0.24234939501061614
2021-02-16,40-59,0.32938488843263486,0.3379361981055316
2021-02-16,60-79,0.20365698050598413,0.193442805629346
2021-02-16,80-89,0.06489450531178496,0.0720576730299108
2021-02-16,90+,0.020750120188397572,0.027882419736509477
2021-02-17,0-19,0.14547917627026163,0.12604671521589741
2021-02-17,20-39,0.23908294683763417,0.2422768394768295
2021-02-17,40-59,0.32705908915585574,0.33833809224656236
2021-02-17,60-79,0.20273761253845357,0.1937105235106945
2021-02-17,80-89,0.06472995474942848,0.07192392391484305
2021-02-17,90+,0.02091122044836637,0.02770390563517317
2021-02-18,0-19,0.14547917627026163,0.12604671521589741
2021-02-18,20-39,0.23908294683763417,0.2422768394768295
2021-02-18,40-59,0.32705908915585574,0.33833809224656236
2021-02-18,60-79,0.20273761253845357,0.1937105235106945
2021-02-18,80-89,0.06472995474942848,0.07192392391484305
2021-02-18,90+,0.02091122044836637,0.02770390563517317
2021-02-19,0-19,0.14686047198145746,0.12656098326925233
2021-02-19,20-39,0.2390894045095541,0.2423619868550188
2021-02-19,40-59,0.3270102825756147,0.3382373503120068
2021-02-19,60-79,0.20242142371486851,0.19358269754884028
2021-02-19,80-89,0.0640208889219008,0.0717072885271108
2021-02-19,90+,0.020597528296604408,0.027549693487771004
2021-02-20,0-19,0.14730521165394025,0.12677214584339214
2021-02-20,20-39,0.23908749959606213,0.24237530621371883
2021-02-20,40-59,0.3270147945809596,0.33821569460730105
2021-02-20,60-79,0.20230349135382866,0.19350215044911345
2021-02-20,80-89,0.06382028281353658,0.07162408414007623
2021-02-20,90+,0.02046872000167278,0.027510618746398305
2021-02-21,0-19,0.1477780883174958,0.12706762287001894
2021-02-21,20-39,0.23932666596165758,0.24233703022567243
2021-02-21,40-59,0.32669617633284487,0.3381741608004179
2021-02-21,60-79,0.20227403199734112,0.19341940463094356
2021-02-21,80-89,0.06356601151179128,0.07154955361276599
2021-02-21,90+,0.020359025878869366,0.02745222786018118
2021-02-22,0-19,0.14883717394114024,0.12726634282858923
2021-02-22,20-39,0.23974401861129907,0.2422048354213755
2021-02-22,40-59,0.32654733032775046,0.3380940724271639
2021-02-22,60-79,0.20152167136764157,0.1935271644713914
2021-02-22,80-89,0.0631647571331909,0.07150821146189908
2021-02-22,90+,0.020185048618977748,0.0273993733895809
2021-02-23,0-19,0.14900543923925882,0.12753639918111134
2021-02-23,20-39,0.23738179246631508,0.24273087649245606
2021-02-23,40-59,0.32843262640776993,0.33763416035491006
2021-02-23,60-79,0.20214334614776977,0.19334045182295426
2021-02-23,80-89,0.06305906427029183,0.07140833283049162
2021-02-23,90+,0.0199777314685946,0.027349779318076677
2021-02-24,0-19,0.14932128403480519,0.12779327057734696
2021-02-24,20-39,0.23789758347697193,0.24263333327534406
2021-02-24,40-59,0.32873689808511203,0.3375145045657851
2021-02-24,60-79,0.20165162390196617,0.19337043486732344
2021-02-24,80-89,0.06256671180124693,0.07138725407476093
2021-02-24,90+,0.019825898699897787,0.027301202639439547
2021-02-25,0-19,0.14986461272412852,0.12810424356631445
2021-02-25,20-39,0.238765131519068,0.2424614617361158
2021-02-25,40-59,0.32857012833348503,0.33753315421000224
2021-02-25,60-79,0.20085290191438365,0.19342256712379355
2021-02-25,80-89,0.0622364309335275,0.07127357033524363
2021-02-25,90+,0.0197107945754073,0.02720500302853031
2021-02-26,0-19,0.151268875156809,0.12812355674585052
2021-02-26,20-39,0.2390057148167077,0.2424555165957564
2021-02-26,40-59,0.32874785113599403,0.337499365720709
2021-02-26,60-79,0.20008548994099334,0.19346765433627724
2021-02-26,80-89,0.06153603122241323,0.0712732113969023
2021-02-26,90+,0.019356037727082654,0.027180695204504543
2021-02-27,0-19,0.15143048336679224,0.12832300653880377
2021-02-27,20-39,0.2394558571441667,0.24242583922074148
2021-02-27,40-59,0.3289295896011514,0.33748247272428167
2021-02-27,60-79,0.19989916490205245,0.19344286033144276
2021-02-27,80-89,0.061128069741220474,0.07120026012983358
2021-02-27,90+,0.019156835244616782,0.027125561054896736
2021-02-28,0-19,0.15143048336679224,0.12832300653880377
2021-02-28,20-39,0.2394558571441667,0.24242583922074148
2021-02-28,40-59,0.3289295896011514,0.33748247272428167
2021-02-28,60-79,0.19989916490205245,0.19344286033144276
2021-02-28,80-89,0.061128069741220474,0.07120026012983358
2021-02-28,90+,0.019156835244616782,0.027125561054896736
2021-03-01,0-19,0.15303056700242842,0.12871692956340347
2021-03-01,20-39,0.24003470209883698,0.24242072491978736
2021-03-01,40-59,0.32878816430874913,0.33739732655746013
2021-03-01,60-79,0.19906418110513385,0.19335134450229902
2021-03-01,80-89,0.06040689633103527,0.07106290558082619
2021-03-01,90+,0.01867548915381634,0.02705076887622381
2021-03-02,0-19,0.15480897169483226,0.12865613226945344
2021-03-02,20-39,0.2403802398473227,0.24236667867711872
2021-03-02,40-59,0.3291265176459596,0.33731800239445126
2021-03-02,60-79,0.19784549209189015,0.19347989480032304
2021-03-02,80-89,0.05956560331239154,0.07109975423135016
2021-03-02,90+,0.01827317540760376,0.027079537627303366
2021-03-03,0-19,0.15485237022811113,0.12901977055457384
2021-03-03,20-39,0.23988801691144976,0.24245561787458642
2021-03-03,40-59,0.3288786492946654,0.33729825588619977
2021-03-03,60-79,0.19855237160976552,0.1932813391828508
2021-03-03,80-89,0.05959593517277588,0.07094821576378958
2021-03-03,90+,0.018232656783232243,0.026996800737999607
2021-03-04,0-19,0.15498373821622327,0.12931248968554418
2021-03-04,20-39,0.2402274586923188,0.2424435354226686
2021-03-04,40-59,0.32909484092331176,0.33726741687491046
2021-03-04,60-79,0.19848486932126821,0.19317541151013687
2021-03-04,80-89,0.05921627141020264,0.07086292936409339
2021-03-04,90+,0.017992821436675306,0.026938217142646517
2021-03-05,0-19,0.15561919219410603,0.12958974698310322
2021-03-05,20-39,0.24021009106538213,0.24250119543897894
2021-03-05,40-59,0.3295850075986429,0.3371529117314493
2021-03-05,60-79,0.19841840038001668,0.19308763680961577
2021-03-05,80-89,0.05854251436473148,0.07078288872158986
2021-03-05,90+,0.0176247943971208,0.026885620315262957
2021-03-06,0-19,0.15580790682002202,0.13002061240026824
2021-03-06,20-39,0.24068476823190388,0.24247284466795394
2021-03-06,40-59,0.3302823193741063,0.3370102699077927
2021-03-06,60-79,0.1980292461480949,0.1930125695225165
2021-03-06,80-89,0.05794914864975868,0.07066325078750257
2021-03-06,90+,0.01724661077611425,0.026820452713966034
2021-03-07,0-19,0.15592483459722492,0.1302382081500178
2021-03-07,20-39,0.2407709323215553,0.2424860833609351
2021-03-07,40-59,0.3301723579181437,0.3369786859470917
2021-03-07,60-79,0.19811272151341255,0.19295205344909916
2021-03-07,80-89,0.057889724835594375,0.07057521560208727
2021-03-07,90+,0.017129428814069165,0.02676975349076895
2021-03-08,0-19,0.15668729067397247,0.13048628929128728
2021-03-08,20-39,0.2407257509520033,0.24247536133165884
2021-03-08,40-59,0.33033531489844203,0.33697462204880413
2021-03-08,60-79,0.19767750519423488,0.19283165800758767
2021-03-08,80-89,0.05759538057192295,0.07050654384037384
2021-03-08,90+,0.016978757709424343,0.026725525480288247
2021-03-09,0-19,0.157660402343244,0.1303439915523049
2021-03-09,20-39,0.24052475103432505,0.24254802253646054
2021-03-09,40-59,0.3308640672203324,0.3369017562679582
2021-03-09,60-79,0.19751090299334545,0.1928183954207012
2021-03-09,80-89,0.05687948094235127,0.07060216011917109
2021-03-09,90+,0.01656039546640183,0.026785674103404076
2021-03-10,0-19,0.15745496225993255,0.13080562907573326
2021-03-10,20-39,0.24047366382527152,0.2425878867898015
2021-03-10,40-59,0.3309144212087528,0.33686974751521653
