Data,Età,Deceased
2021-01-23,20-39,0.002561677779240834
2021-01-23,40-59,0.040998814924765675
2021-01-23,60-79,0.3382970827996505
2021-01-23,80-89,0.41541076622894696
2021-01-23,90+,0.20261195369827267
2021-01-24,0-19,0.00011924209723000608
2021-01-24,20-39,0.002563705090445131
2021-01-24,40-59,0.04099543302767609
2021-01-24,60-79,0.33827790563180427
2021-01-24,80-89,0.4154036941201722
2021-01-24,90+,0.20264002003267234
2021-01-25,0-19,0.00011855364552459988
2021-01-25,20-39,0.0025726141078838173
2021-01-25,40-59,0.04097213989330172
2021-01-25,60-79,0.3381979845880261
2021-01-25,80-89,0.41536455245998816
2021-01-25,90+,0.20277415530527565
2021-01-26,0-19,0.00011805121061516486
2021-01-26,20-39,0.002549906149287561
2021-01-26,40-59,0.04086932911497007
2021-01-26,60-79,0.337980615991217
2021-01-26,80-89,0.4155402613653803
2021-01-26,90+,0.2029418361685299
2021-01-27,0-19,0.00011708230886313078
2021-01-27,20-39,0.0025289778714436247
2021-01-27,40-59,0.04075635171525582
2021-01-27,60-79,0.33779416930101863
2021-01-27,80-89,0.4157358623112048
2021-01-27,90+,0.20306755649221403
2021-01-28,0-19,0.00011674605398337536
2021-01-28,20-39,0.0025217147660409078
2021-01-28,40-59,0.040744372840198
2021-01-28,60-79,0.33772298496310826
2021-01-28,80-89,0.41572102362940133
2021-01-28,90+,0.20317315774726813
2021-01-29,0-19,0.00011612109107377173
2021-01-29,20-39,0.0025082155671934695
2021-01-29,40-59,0.040781727185108634
2021-01-29,60-79,0.3376801328425282
2021-01-29,80-89,0.41567866971678064
2021-01-29,90+,0.2032351335973153
2021-01-30,0-19,0.00011555216602535215
2021-01-30,20-39,0.0024959267861476065
2021-01-30,40-59,0.04076680417374424
2021-01-30,60-79,0.3373545487110156
2021-01-30,80-89,0.41569891727620434
2021-01-30,90+,0.20356825088686287
2021-01-31,0-19,0.00011526978894101645
2021-01-31,20-39,0.002501354420020057
2021-01-31,40-59,0.04070176247507291
2021-01-31,60-79,0.3372332945258377
2021-01-31,80-89,0.4157666017313522
2021-01-31,90+,0.20368171705877605
2021-02-01,0-19,0.00011477498364456483
2021-02-01,20-39,0.0024906171450870566
2021-02-01,40-59,0.040618866711811495
2021-02-01,60-79,0.33718594695100257
2021-02-01,80-89,0.41584124324262284
2021-02-01,90+,0.2037485509658315
2021-02-02,0-19,0.00011424654404204273
2021-02-02,20-39,0.002501999314520736
2021-02-02,40-59,0.0406374957157546
2021-02-02,60-79,0.3372443733577059
2021-02-02,80-89,0.415606077916143
2021-02-02,90+,0.20389580715183367
2021-02-03,0-19,0.00011343527383275103
2021-02-03,20-39,0.0024842324969372477
2021-02-03,40-59,0.04064385861427469
2021-02-03,60-79,0.33695948092018696
2021-02-03,80-89,0.4156495303779663
2021-02-03,90+,0.20414946231680203
2021-02-04,0-19,0.00011296371605440332
2021-02-04,20-39,0.0024739053815914327
2021-02-04,40-59,0.04058786317834712
2021-02-04,60-79,0.33689169038904704
2021-02-04,80-89,0.4156274004789662
2021-02-04,90+,0.20430617685599387
2021-02-05,0-19,0.0001124568446858518
2021-02-05,20-39,0.00247405058308874
2021-02-05,40-59,0.04055193819371816
2021-02-05,60-79,0.33674077572731465
2021-02-05,80-89,0.41565174364337687
2021-02-05,90+,0.20446903500781574
2021-02-06,0-19,0.00011220951761128379
2021-02-06,20-39,0.0024686093874482433
2021-02-06,40-59,0.04049641490591232
2021-02-06,60-79,0.3366734366408959
2021-02-06,80-89,0.4157923675086121
2021-02-06,90+,0.20445696203952018
2021-02-07,0-19,0.0001117493239165903
2021-02-07,20-39,0.0024584851261649867
2021-02-07,40-59,0.04046443019019735
2021-02-07,60-79,0.33671188789307827
2021-02-07,80-89,0.41574100976689093
2021-02-07,90+,0.20451243769975191
2021-02-08,0-19,0.0001113573345508402
2021-02-08,20-39,0.0024498613601184843
2021-02-08,40-59,0.040456119642320244
2021-02-08,60-79,0.33662208661373483
2021-02-08,80-89,0.41577488001247204
2021-02-08,90+,0.2045856950368036
2021-02-09,0-19,0.00011086351592554407
2021-02-09,20-39,0.002461170053547078
2021-02-09,40-59,0.04045409696123103
2021-02-09,60-79,0.33653728894358154
2021-02-09,80-89,0.4157381847207902
2021-02-09,90+,0.20469839580492455
2021-02-10,0-19,0.00011086351592554407
2021-02-10,20-39,0.002461170053547078
2021-02-10,40-59,0.04045409696123103
2021-02-10,60-79,0.33653728894358154
2021-02-10,80-89,0.4157381847207902
2021-02-10,90+,0.20469839580492455
2021-02-11,0-19,0.00010984786071291261
2021-02-11,20-39,0.002471576866040534
2021-02-11,40-59,0.04044598231449442
2021-02-11,60-79,0.33662876915472073
2021-02-11,80-89,0.41551051793266325
2021-02-11,90+,0.20483330587136817
2021-02-12,0-19,0.0001095086347558505
2021-02-12,20-39,0.0024639442820066364
2021-02-12,40-59,0.040452489678811175
2021-02-12,60-79,0.33652003460472857
2021-02-12,80-89,0.41567287580625734
2021-02-12,90+,0.20478114699344044
2021-02-13,0-19,0.00017454101168333896
2021-02-13,20-39,0.0024435741635667457
2021-02-13,40-59,0.04047169708407422
2021-02-13,60-79,0.3362750766344129
2021-02-13,80-89,0.41590941321493635
2021-02-13,90+,0.2047256978913264
2021-02-14,0-19,0.0001743071291615827
2021-02-14,20-39,0.002440299808262158
2021-02-14,40-59,0.04047193655220498
2021-02-14,60-79,0.33623845215269305
2021-02-14,80-89,0.4159839637441171
2021-02-14,90+,0.20469104061356108
2021-02-15,0-19,0.00017368649587494572
2021-02-15,20-39,0.0024424663482414243
2021-02-15,40-59,0.040501519756838904
2021-02-15,60-79,0.336322188449848
2021-02-15,80-89,0.41588145896656536
2021-02-15,90+,0.20467867998263134
2021-02-16,0-19,0.00017294118918685213
2021-02-16,20-39,0.002453603121588465
2021-02-16,40-59,0.04051147356702012
2021-02-16,60-79,0.336586789454911
2021-02-16,80-89,0.4157830452781651
2021-02-16,90+,0.2044921473891285
2021-02-17,0-19,0.0001719154605722636
2021-02-17,20-39,0.0024390505968689895
2021-02-17,40-59,0.040475346248482306
2021-02-17,60-79,0.33625589616306184
2021-02-17,80-89,0.4158312649754483
2021-02-17,90+,0.2048265265555663
2021-02-18,0-19,0.0001719154605722636
2021-02-18,20-39,0.0024390505968689895
2021-02-18,40-59,0.040475346248482306
2021-02-18,60-79,0.33625589616306184
2021-02-18,80-89,0.4158312649754483
2021-02-18,90+,0.2048265265555663
2021-02-19,0-19,0.00017088357488438658
2021-02-19,20-39,0.002445771165532783
2021-02-19,40-59,0.04049940724759962
2021-02-19,60-79,0.33623479403189116
2021-02-19,80-89,0.4158344992577245
2021-02-19,90+,0.2048146447223676
2021-02-20,0-19,0.000170590242238144
2021-02-20,20-39,0.0024415728420334355
2021-02-20,40-59,0.04052584442169908
2021-02-20,60-79,0.3361907198908222
2021-02-20,80-89,0.41581371545547596
2021-02-20,90+,0.20485755714773116
2021-02-21,0-19,0.00018085298779774254
2021-02-21,20-39,0.0024468345407929874
2021-02-21,40-59,0.04056426132192896
2021-02-21,60-79,0.33619506590495646
2021-02-21,80-89,0.41581293418015086
2021-02-21,90+,0.20480005106437302
2021-02-22,0-19,0.0001802260246379577
2021-02-22,20-39,0.0024489536289040137
2021-02-22,40-59,0.04060386319784577
2021-02-22,60-79,0.33643958187562284
2021-02-22,80-89,0.41566482200029686
2021-02-22,90+,0.2046625532726926
2021-02-23,0-19,0.00017953510967483023
2021-02-23,20-39,0.0024501262026212127
2021-02-23,40-59,0.040596056564120436
2021-02-23,60-79,0.3365438435298715
2021-02-23,80-89,0.41558153534201436
2021-02-23,90+,0.20464890325169766
2021-02-24,0-19,0.00017907177618134705
2021-02-24,20-39,0.0024438030631807363
2021-02-24,40-59,0.0406071586575937
2021-02-24,60-79,0.33654960288200225
2021-02-24,80-89,0.4154886552762972
2021-02-24,90+,0.20473170834474477
2021-02-25,0-19,0.00017858268378259133
2021-02-25,20-39,0.002416118662940942
2021-02-25,40-59,0.040674832447423155
2021-02-25,60-79,0.33662835893018467
2021-02-25,80-89,0.41550938084333044
2021-02-25,90+,0.20459272643233817
2021-02-26,0-19,0.00017804589394748694
2021-02-26,20-39,0.0024088562122307057
2021-02-26,40-59,0.04070966998669893
2021-02-26,60-79,0.3366114724395429
2021-02-26,80-89,0.4156429027764686
2021-02-26,90+,0.20444905269111133
2021-02-27,0-19,0.00017770530188994816
2021-02-27,20-39,0.002404248202040475
2021-02-27,40-59,0.04073632714500753
2021-02-27,60-79,0.3365947482856665
2021-02-27,80-89,0.4157258738919552
2021-02-27,90+,0.20436109717344036
2021-02-28,0-19,0.00017770530188994816
2021-02-28,20-39,0.002404248202040475
2021-02-28,40-59,0.04073632714500753
2021-02-28,60-79,0.3365947482856665
2021-02-28,80-89,0.4157258738919552
2021-02-28,90+,0.20436109717344036
2021-03-01,0-19,0.00017681626709657288
2021-03-01,20-39,0.002423422954911852
2021-03-01,40-59,0.04073014717353997
2021-03-01,60-79,0.3368869936034115
2021-03-01,80-89,0.4154974257631702
2021-03-01,90+,0.2042851942378699
2021-03-02,0-19,0.00017592333881800214
2021-03-02,20-39,0.0024111845849761468
2021-03-02,40-59,0.04074177558391026
2021-03-02,60-79,0.33703807188020657
2021-03-02,80-89,0.4154481388345596
2021-03-02,90+,0.2041849057775294
2021-03-03,0-19,0.00017530652862136884
2021-03-03,20-39,0.00241304280572943
2021-03-03,40-59,0.040722675383869734
2021-03-03,60-79,0.33707320594392254
2021-03-03,80-89,0.41542491208893195
2021-03-03,90+,0.20419085724892497
2021-03-04,0-19,0.00017489172144892647
2021-03-04,20-39,0.0024073331070028703
2021-03-04,40-59,0.04068804460767672
2021-03-04,60-79,0.3370472104770429
2021-03-04,80-89,0.4156250321492135
2021-03-04,90+,0.2040574879376151
2021-03-05,0-19,0.00017409470752089137
2021-03-05,20-39,0.002406603309847616
2021-03-05,40-59,0.040666475503850566
2021-03-05,60-79,0.3368732590529248
2021-03-05,80-89,0.4156357529084057
2021-03-05,90+,0.20424381451745044
2021-03-06,0-19,0.00017356502562636554
2021-03-06,20-39,0.002399281236599759
2021-03-06,40-59,0.04070610336307762
2021-03-06,60-79,0.3368999244481653
2021-03-06,80-89,0.41569844608253526
2021-03-06,90+,0.20412267984399568
2021-03-07,0-19,0.00017339507557985354
2021-03-07,20-39,0.0023969319271332696
2021-03-07,40-59,0.0407172436302809
2021-03-07,60-79,0.3368964321413272
2021-03-07,80-89,0.41570959384753475
2021-03-07,90+,0.20410640337814406
2021-03-08,0-19,0.0001728837001179677
2021-03-08,20-39,0.002410202172232844
2021-03-08,40-59,0.04074970508074686
2021-03-08,60-79,0.33696050115933773
2021-03-08,80-89,0.4157446202660375
2021-03-08,90+,0.20396208762152707
2021-03-09,0-19,0.00020163526197461412
2021-03-09,20-39,0.0024095413805966387
2021-03-09,40-59,0.04060934176168728
2021-03-09,60-79,0.33612598171168173
2021-03-09,80-89,0.41603403603222133
2021-03-09,90+,0.2046194638518384
2021-03-10,0-19,0.00020079514878920524
2021-03-10,20-39,0.0024195815429099233
2021-03-10,40-59,0.0407011766595719
2021-03-10,60-79,0.336271635677282
2021-03-10,80-89,0.4159471507168387
2021-03-10,90+,0.20445966025460824
2021-03-11,0-19,0.00020048517412137373
2021-03-11,20-39,0.0024058220894564845
2021-03-11,40-59,0.04077868441628742
2021-03-11,60-79,0.33634395236472264
2021-03-11,80-89,0.4158964694560837
2021-03-11,90+,0.20437458649932838
2021-03-12,0-19,0.00019953309256340163
2021-03-12,20-39,0.0024043737653889896
2021-03-12,40-59,0.040834447393100146
2021-03-12,60-79,0.3366023504998304
2021-03-12,80-89,0.415886824829898
2021-03-12,90+,0.20407247041921903
2021-03-13,0-19,0.00019910403185664509
2021-03-13,20-39,0.0023992035838725735
2021-03-13,40-59,0.040856147336983575
2021-03-13,60-79,0.3366948730711797
2021-03-13,80-89,0.41586859133897464
2021-03-13,90+,0.2039820806371329
2021-03-14,0-19,0.00019877356709104824
2021-03-14,20-39,0.002395221483447131
2021-03-14,40-59,0.040907600107337724
2021-03-14,60-79,0.3366826679388175
2021-03-14,80-89,0.4158641183895366
2021-03-14,90+,0.20395161851377003
2021-03-15,0-19,0.00019877356709104824
2021-03-15,20-39,0.002395221483447131
2021-03-15,40-59,0.040907600107337724
2021-03-15,60-79,0.3366826679388175
2021-03-15,80-89,0.4158641183895366
2021-03-15,90+,0.20395161851377003
2021-03-16,0-19,0.00019877356709104824
2021-03-16,20-39,0.002395221483447131
2021-03-16,40-59,0.040907600107337724
2021-03-16,60-79,0.3366826679388175
2021-03-16,80-89,0.4158641183895366
2021-03-16,90+,0.20395161851377003
2021-03-17,0-19,0.0001960765090538328
2021-03-17,20-39,0.002372525759551377
2021-03-17,40-59,0.04119567455221027
2021-03-17,60-79,0.3373398300016667
2021-03-17,80-89,0.41523122322330175
2021-03-17,90+,0.20366466995421614
2021-03-18,0-19,0.00019536401199535033
2021-03-18,20-39,0.002393209146943042
2021-03-18,40-59,0.04121203833041916
2021-03-18,60-79,0.33753040352436675
2021-03-18,80-89,0.41512898908891993
2021-03-18,90+,0.20353999589735575
2021-03-19,0-19,0.00018536223683440322
2021-03-19,20-39,0.00238044135724181
2021-03-19,40-59,0.04116017248443933
2021-03-19,60-79,0.3376519482546682
2021-03-19,80-89,0.41502604827222883
2021-03-19,90+,0.20359602739458743
2021-03-20,0-19,0.00019442392191935297
2021-03-20,20-39,0.0023816930435120735
2021-03-20,40-59,0.04113038068203912
2021-03-20,60-79,0.33775323715829997
2021-03-20,80-89,0.41504646731733874
2021-03-20,90+,0.2034937978768908
2021-03-21,0-19,0.00019397889509621354
2021-03-21,20-39,0.002376241464928616
2021-03-21,40-59,0.04113322470515208
2021-03-21,60-79,0.3378530415890751
2021-03-21,80-89,0.41503724394785846
2021-03-21,90+,0.2034062693978895
2021-03-22,0-19,0.00019339928248866196
2021-03-22,20-39,0.0023884811387349754
2021-03-22,40-59,0.0411650372777117
2021-03-22,60-79,0.33808128571843
2021-03-22,80-89,0.41493816057942423
2021-03-22,90+,0.20323363600321043
2021-03-23,0-19,0.00019212849553781568
2021-03-23,20-39,0.002411212618999587
2021-03-23,40-59,0.041182743018530796
2021-03-23,60-79,0.33846316416419303
2021-03-23,80-89,0.41482463471569786
2021-03-23,90+,0.20292611698704094
2021-03-24,0-19,0.0001905651208659279
2021-03-24,20-39,0.002391592266867395
2021-03-24,40-59,0.04104772703452087
2021-03-24,60-79,0.33841506988975806
2021-03-24,80-89,0.41507941801412085
2021-03-24,90+,0.20287562767386685
2021-03-25,0-19,0.00019000209002299024
2021-03-25,20-39,0.0024035264387908266
2021-03-25,40-59,0.04106895175846934
2021-03-25,60-79,0.33848872337595715
2021-03-25,80-89,0.4151165662822291
2021-03-25,90+,0.2027322300545306
2021-03-26,0-19,0.00018938676565281618
2021-03-26,20-39,0.0024146812620734065
2021-03-26,40-59,0.041125336161509034
2021-03-26,60-79,0.33863300632551796
2021-03-26,80-89,0.4151452596492557
2021-03-26,90+,0.20249232983599105
2021-03-27,0-19,0.00018892520451153387
2021-03-27,20-39,0.0024182426177476336
2021-03-27,40-59,0.04107233946080747
2021-03-27,60-79,0.3386106440460222
2021-03-27,80-89,0.41517258317432126
2021-03-27,90+,0.2025372654965899
2021-03-28,0-19,0.0001886080724254998
2021-03-28,20-39,0.0024236137306676724
2021-03-28,40-59,0.04107883817427386
2021-03-28,60-79,0.3386929460580913
2021-03-28,80-89,0.41517351942663144
2021-03-28,90+,0.20244247453791023
2021-03-29,0-19,0.00018805829807240243
2021-03-29,20-39,0.0024165491302303712
2021-03-29,40-59,0.04120357310766338
2021-03-29,60-79,0.3388904560413728
2021-03-29,80-89,0.4150728725905031
2021-03-29,90+,0.20222849083215796
2021-03-30,0-19,0.00018805829807240243
2021-03-30,20-39,0.0024165491302303712
2021-03-30,40-59,0.04120357310766338
2021-03-30,60-79,0.3388904560413728
2021-03-30,80-89,0.4150728725905031
2021-03-30,90+,0.20222849083215796
2021-03-31,0-19,0.00018593754357911177
2021-03-31,20-39,0.002417188066528453
2021-03-31,40-59,0.04131532218327864
2021-03-31,60-79,0.3395870327157108
2021-03-31,80-89,0.41459423779552446
2021-03-31,90+,0.20190028169537852
2021-04-01,0-19,0.00018545306183005082
2021-04-01,20-39,0.0024108898037906606
2021-04-01,40-59,0.04131894217573532
2021-04-01,60-79,0.3398056451912021
2021-04-01,80-89,0.41445977523088906
2021-04-01,90+,0.20181929453655278
2021-04-02,0-19,0.00018458528301538518
2021-04-02,20-39,0.0023996086792000076
2021-04-02,40-59,0.04135633265959705
2021-04-02,60-79,0.34001532057849027
2021-04-02,80-89,0.41451394080349974
2021-04-02,90+,0.20153021199619756
2021-04-03,0-19,0.00018442698535649736
2021-04-03,20-39,0.002406772158902291
2021-04-03,40-59,0.041385415513998006
2021-04-03,60-79,0.340249345284202
2021-04-03,80-89,0.41437055069897827
2021-04-03,90+,0.20140348935856295
2021-04-04,0-19,0.00018410950833555798
2021-04-04,20-39,0.0024026290837790318
2021-04-04,40-59,0.04137861199841666
2021-04-04,60-79,0.34028039878119504
2021-04-04,80-89,0.41435685946000683
2021-04-04,90+,0.20139739116826688
2021-04-05,0-19,0.00018376779101926806
2021-04-05,20-39,0.002398169672801448
2021-04-05,40-59,0.04140288331664109
2021-04-05,60-79,0.34046658642139793
2021-04-05,80-89,0.4142217893469812
2021-04-05,90+,0.2013268034511591
2021-04-06,0-19,0.00019239049774170201
2021-04-06,20-39,0.0023911390433611537
2021-04-06,40-59,0.041391441371286176
2021-04-06,60-79,0.340696087143734
2021-04-06,80-89,0.4141159656628769
2021-04-06,90+,0.20121297628100007
2021-04-07,0-19,0.00016281783398008196
2021-04-07,20-39,0.0023518131574900725
2021-04-07,40-59,0.04150045679447867
2021-04-07,60-79,0.3414018615505685
2021-04-07,80-89,0.4139462520239161
2021-04-07,90+,0.20063679863956654
2021-04-08,0-19,0.00016221331050331186
2021-04-08,20-39,0.002352093002298022
2021-04-08,40-59,0.04158067859234894
2021-04-08,60-79,0.34152210156355606
2021-04-08,80-89,0.41392330915153425
2021-04-08,90+,0.20045960437975938
2021-04-09,0-19,0.0001616132594700881
2021-04-09,20-39,0.0023433922623162773
2021-04-09,40-59,0.04166030688562271
2021-04-09,60-79,0.3417761297215763
2021-04-09,80-89,0.41373892275784047
2021-04-09,90+,0.20031963511317416
2021-04-10,0-19,0.00016107814974898656
2021-04-10,20-39,0.002335633171360305
2021-04-10,40-59,0.04169239442669602
2021-04-10,60-79,0.3420047070614871
2021-04-10,80-89,0.41351445676394
2021-04-10,90+,0.20029173042676762
2021-04-11,0-19,0.00016078750145155383
2021-04-11,20-39,0.0023314187710475305
2021-04-11,40-59,0.041670760792861035
2021-04-11,60-79,0.3420396787823027
2021-04-11,80-89,0.4135275884554574
2021-04-11,90+,0.20026976569687982
2021-04-12,0-19,0.00016029922522041144
2021-04-12,20-39,0.0023332442782082108
2021-04-12,40-59,0.041722326119868196
2021-04-12,60-79,0.3425772553210437
2021-04-12,80-89,0.41312672544304924
2021-04-12,90+,0.2000801496126102
2021-04-13,0-19,0.0001595942758853049
2021-04-13,20-39,0.002322983348997216
2021-04-13,40-59,0.04168957140070576
2021-04-13,60-79,0.34297696522618054
2021-04-13,80-89,0.4130211196425088
2021-04-13,90+,0.19982976610572234
2021-04-14,0-19,0.00015893618712087097
2021-04-14,20-39,0.002339893865946156
2021-04-14,40-59,0.04176489806009554
2021-04-14,60-79,0.34329333439290793
2021-04-14,80-89,0.41273078858838175
2021-04-14,90+,0.19971214890554775
2021-04-15,0-19,0.00015854141894569956
2021-04-15,20-39,0.0023340820011450215
2021-04-15,40-59,0.04174924032236755
2021-04-15,60-79,0.34343594486281764
2021-04-15,80-89,0.41270092922887214
2021-04-15,90+,0.19962126216585194
2021-04-16,0-19,0.0001577591193535382
2021-04-16,20-39,0.002322564812704868
2021-04-16,40-59,0.041849988606285825
2021-04-16,60-79,0.343774649862399
2021-04-16,80-89,0.41254009710950235
2021-04-16,90+,0.1993549404897544
2021-04-17,0-19,0.00015749822814493337
2021-04-17,20-39,0.002327473815919571
2021-04-17,40-59,0.04187702888342506
2021-04-17,60-79,0.3438448817450804
2021-04-17,80-89,0.41252285911783493
2021-04-17,90+,0.19927025820959515
2021-04-18,0-19,0.000157260178228202
2021-04-18,20-39,0.0023152192905818627
2021-04-18,40-59,0.04193604752752053
2021-04-18,60-79,0.3439192731085095
2021-04-18,80-89,0.4124759741394374
2021-04-18,90+,0.19919622575572252
2021-04-19,0-19,0.00015673025851785418
2021-04-19,20-39,0.002316124931430512
2021-04-19,40-59,0.04209078164862817
2021-04-19,60-79,0.34434508520031
2021-04-19,80-89,0.4120873858263603
2021-04-19,90+,0.1990038921347532
2021-04-20,0-19,0.0001562459310955444
2021-04-20,20-39,0.002317647977917242
2021-04-20,40-59,0.042169040736786366
2021-04-20,60-79,0.3446611633377603
2021-04-20,80-89,0.41193371700389747
2021-04-20,90+,0.19876218501254309
2021-04-21,0-19,0.0001545170483810047
2021-04-21,20-39,0.002300587164783848
2021-04-21,40-59,0.042140232805686226
2021-04-21,60-79,0.345731895752498
2021-04-21,80-89,0.41157332692373727
2021-04-21,90+,0.19809944030491364
2021-04-22,0-19,0.00015421521590130226
2021-04-22,20-39,0.0022960932145305005
2021-04-22,40-59,0.042263536668951336
2021-04-22,60-79,0.3459732693625771
2021-04-22,80-89,0.41123200822481154
2021-04-22,90+,0.19808087731322824
2021-04-23,0-19,0.0001537029604898001
2021-04-23,20-39,0.002314083460707546
2021-04-23,40-59,0.042379321828382104
2021-04-23,60-79,0.346173223236472
2021-04-23,80-89,0.4109931772963649
2021-04-23,90+,0.19798649121758363
2021-04-24,0-19,0.00016195022161609273
2021-04-24,20-39,0.002309921581997954
2021-04-24,40-59,0.04235424480054552
2021-04-24,60-79,0.34627514490282985
2021-04-24,80-89,0.41094442550289806
2021-04-24,90+,0.1979543129901125
2021-04-25,0-19,0.00016173378618793466
2021-04-25,20-39,0.002306834529312121
2021-04-25,40-59,0.04234871506763026
2021-04-25,60-79,0.34634013466465774
2021-04-25,80-89,0.41092298918086095
2021-04-25,90+,0.197919592771351
2021-04-26,0-19,0.00016130812398651803
2021-04-26,20-39,0.002300763242123494
2021-04-26,40-59,0.04236460729961711
2021-04-26,60-79,0.3467869968672264
2021-04-26,80-89,0.410597094755788
2021-04-26,90+,0.19778922971125845
2021-04-27,0-19,0.00016090377107627686
2021-04-27,20-39,0.002294995892719528
2021-04-27,40-59,0.042368503510242794
2021-04-27,60-79,0.34698474801622586
2021-04-27,80-89,0.41045705139605193
2021-04-27,90+,0.1977337974136836
2021-04-28,0-19,0.00016865539486444323
2021-04-28,20-39,0.002293713370156428
2021-04-28,40-59,0.042458995657123584
2021-04-28,60-79,0.3475650377366446
2021-04-28,80-89,0.4100349959944344
2021-04-28,90+,0.19747860184677657
2021-04-29,0-19,0.00016821282286348687
2021-04-29,20-39,0.00230451567322977
2021-04-29,40-59,0.04248214841417361
2021-04-29,60-79,0.3477884219114023
2021-04-29,80-89,0.409858953548029
2021-04-29,90+,0.19739774763030185
2021-04-30,0-19,0.00016793034249393352
2021-04-30,20-39,0.0023090422092915857
2021-04-30,40-59,0.04250316968521457
2021-04-30,60-79,0.3480440313358019
2021-04-30,80-89,0.4096576739968261
2021-04-30,90+,0.19731815243037187
2021-05-01,0-19,0.00016768535519950364
2021-05-01,20-39,0.0023140579017531505
2021-05-01,40-59,0.042566927417394
2021-05-01,60-79,0.3481483344652095
2021-05-01,80-89,0.4095127902004678
2021-05-01,90+,0.19729020465997602
2021-05-02,0-19,0.00016754207400333408
2021-05-02,20-39,0.0023120806212460106
2021-05-02,40-59,0.04257244100424719
2021-05-02,60-79,0.34827808633443075
2021-05-02,80-89,0.4094644517604483
2021-05-02,90+,0.19720539820562438
2021-05-03,0-19,0.00017561024560347206
2021-05-03,20-39,0.0023163827634362743
2021-05-03,40-59,0.042589665755165866
2021-05-03,60-79,0.3485946999155398
2021-05-03,80-89,0.40925549618256774
2021-05-03,90+,0.1970681451376868
2021-05-04,0-19,0.00017515764187768992
2021-05-04,20-39,0.002318753544857038
2021-05-04,40-59,0.04268007873753044
2021-05-04,60-79,0.3488973409401795
2021-05-04,80-89,0.40905147966503186
2021-05-04,90+,0.19687718947052346
2021-05-05,0-19,0.0001747117256526731
2021-05-05,20-39,0.0023461288873358956
2021-05-05,40-59,0.042779413966954526
2021-05-05,60-79,0.3490906670660078
2021-05-05,80-89,0.40886703605717234
2021-05-05,90+,0.1967420422968768
2021-05-06,0-19,0.00021589304990450884
2021-05-06,20-39,0.0023416092335796727
2021-05-06,40-59,0.04275512745993523
2021-05-06,60-79,0.3492319189570705
2021-05-06,80-89,0.4087353649422901
2021-05-06,90+,0.19672008635721996
2021-05-07,0-19,0.00021539226244718748
2021-05-07,20-39,0.0023610305691326317
2021-05-07,40-59,0.042796785684698864
2021-05-07,60-79,0.3494822301383481
2021-05-07,80-89,0.4085908375445282
2021-05-07,90+,0.196553723800845
2021-05-08,0-19,0.00021510891957408435
2021-05-08,20-39,0.0023744715352985463
2021-05-08,40-59,0.042798401575259166
2021-05-08,60-79,0.34974228296751025
2021-05-08,80-89,0.40840083065136634
2021-05-08,90+,0.19646890435099157
2021-05-09,0-19,0.0002231349635959439
2021-05-09,20-39,0.002388370536267696
2021-05-09,40-59,0.042808855978777385
2021-05-09,60-79,0.3499004156921729
2021-05-09,80-89,0.4082708693172897
2021-05-09,90+,0.1964083535118964
2021-05-10,0-19,0.00022276492524999175
2021-05-10,20-39,0.002400910861027689
2021-05-10,40-59,0.042894623939803964
2021-05-10,60-79,0.3500957064123296
2021-05-10,80-89,0.40817134748028117
2021-05-10,90+,0.19621464638130756
2021-05-11,0-19,0.00022225148990813606
2021-05-11,20-39,0.002395377169009911
2021-05-11,40-59,0.042968621382239634
2021-05-11,60-79,0.35042474729182443
2021-05-11,80-89,0.4079137993480623
2021-05-11,90+,0.1960752033189556
2021-05-12,0-19,0.00022173313185730242
2021-05-12,20-39,0.002398002759345641
2021-05-12,40-59,0.04303265225675054
2021-05-12,60-79,0.350699691216083
2021-05-12,80-89,0.4077508048091453
2021-05-12,90+,0.1958971158268182
2021-05-13,0-19,0.00022140947632558674
2021-05-13,20-39,0.002410903186656389
2021-05-13,40-59,0.0430928443737392
2021-05-13,60-79,0.35081101471142967
2021-05-13,80-89,0.40755744345858
2021-05-13,90+,0.19590638479326916
2021-05-14,0-19,0.00022140947632558674
2021-05-14,20-39,0.002410903186656389
2021-05-14,40-59,0.0430928443737392
2021-05-14,60-79,0.35081101471142967
2021-05-14,80-89,0.40755744345858
2021-05-14,90+,0.19590638479326916
2021-05-15,0-19,0.00022090768513291278
2021-05-15,20-39,0.002413621004229973
2021-05-15,40-59,0.04313427096373023
2021-05-15,60-79,0.351169583466287
2021-05-15,80-89,0.4073619531512072
2021-05-15,90+,0.19569966372941264
2021-05-16,0-19,0.0002207613814756672
2021-05-16,20-39,0.0024120225013082156
2021-05-16,40-59,0.04312205651491366
2021-05-16,60-79,0.3512804160125589
2021-05-16,80-89,0.40724751439037155
2021-05-16,90+,0.19571722919937207
2021-05-17,0-19,0.00022029127401786806
2021-05-17,20-39,0.0024068861420470772
2021-05-17,40-59,0.0431444539632032
2021-05-17,60-79,0.3515848733325174
2021-05-17,80-89,0.40707379757679596
2021-05-17,90+,0.19556969771141844
2021-05-18,0-19,0.00017920271084828046
2021-05-18,20-39,0.0024192365964517864
2021-05-18,40-59,0.04317156215890393
2021-05-18,60-79,0.3516771744619846
2021-05-18,80-89,0.4069775019142108
2021-05-18,90+,0.19557532215760065
2021-05-19,0-19,0.00017887487702352204
2021-05-19,20-39,0.0024229415160458897
