Data,Età,Daily_extinct,Extinct,Hospitalized,Isolated,Recovered,Threatened
2020-12-21,60-79,0.33175355450236965,0.34593241176646977,0.4016744702801365,0.18909355565943398,0.18493383302631858,0.6038483305036786
2020-12-21,80-89,0.3791469194312796,0.412606075144682,0.24498055709864297,0.05881326145999136,0.05886383366152152,0.1318619128466327
2020-12-21,90+,0.24881516587677724,0.1965576179195778,0.06404253630664233,0.021869693078739177,0.022079654449596645,0.019807583474816072
2020-12-22,0-19,0.006038647342995169,7.404555282409739e-05,0.013668061366806136,0.12827466572010343,0.12668549211509778,0.005100595069424767
2020-12-22,20-39,0.0,0.0026804490122323255,0.06503287507471608,0.25545474393038603,0.2532427812505237,0.028620005667327857
2020-12-22,40-59,0.04589371980676329,0.04223558333086515,0.21147638971906754,0.3474119763022547,0.3546236865479043,0.20884103145366958
2020-12-22,60-79,0.32971014492753625,0.3457334952462755,0.39976090854751944,0.18935918361891127,0.18492232407702233,0.6052706149050723
2020-12-22,80-89,0.40700483091787437,0.4125373930041762,0.24590555887627016,0.058142349843237844,0.05862982018065727,0.1323321054122981
2020-12-22,90+,0.2113526570048309,0.19673903385362676,0.06415620641562064,0.02135708058510678,0.021895895828794556,0.019835647492207426
2020-12-23,0-19,0.0,7.342790847945487e-05,0.013727305664023188,0.1283048246637764,0.12681461773916533,0.004986149584487534
2020-12-23,20-39,-0.0017605633802816902,0.0026434047052603755,0.0655770701662574,0.2554998215541504,0.25316717955969853,0.02742382271468144
2020-12-23,40-59,0.03873239436619718,0.04220636179399066,0.21106235658789904,0.34731585818900806,0.35460818562479907,0.20581717451523546
2020-12-23,60-79,0.2992957746478873,0.34534613916057216,0.3968036713497846,0.18944323389055623,0.18498186718276613,0.6113573407202216
2020-12-23,80-89,0.4084507042253521,0.41250330425588155,0.24813815868926373,0.058092029870479935,0.058593130165756395,0.13074792243767314
2020-12-23,90+,0.25528169014084506,0.1972273621758158,0.06469143754277203,0.021344231832028996,0.02183501972781453,0.01966759002770083
2020-12-24,0-19,0.0012224938875305623,8.706756442999768e-05,0.013917630350983973,0.1278130179897901,0.126811869165971,0.005006954102920723
2020-12-24,20-39,-0.0012224938875305623,0.0025975156721615975,0.06605802393994725,0.2554231605586137,0.2530615009371983,0.028094575799721837
2020-12-24,40-59,0.03178484107579462,0.04208265614116555,0.2107121119902617,0.34709129243665404,0.35464204899217516,0.20584144645340752
2020-12-24,60-79,0.23471882640586797,0.3440329695843975,0.3955366200040576,0.18974562427772593,0.18498752714284666,0.6094575799721836
2020-12-24,80-89,0.44865525672371637,0.4129324355700023,0.24921890850071007,0.05835749053623731,0.058614676436051415,0.13045897079276772
2020-12-24,90+,0.28484107579462103,0.19826735546784305,0.06455670521403936,0.021569414200978913,0.02188237732575741,0.02114047287899861
2020-12-25,0-19,0.0,8.660758105026127e-05,0.014006395984293405,0.1283262464473771,0.12657115333374327,0.0050335570469798654
2020-12-25,20-39,0.00546448087431694,0.0026126620283495484,0.066914949601263,0.2560737917410239,0.25264711307876775,0.027684563758389263
2020-12-25,40-59,0.03825136612021858,0.04206241519674356,0.21252479455936527,0.3476936408968399,0.35431675172682364,0.2063758389261745
2020-12-25,60-79,0.33879781420765026,0.34400531193163775,0.39359591952394446,0.18924115240843964,0.1853204615794544,0.6065436241610739
2020-12-25,80-89,0.38524590163934425,0.4127861658823869,0.24839088369833623,0.05751320070207906,0.05907069216421734,0.13227069351230425
2020-12-25,90+,0.23224043715846995,0.198446837379832,0.06456705663279763,0.02115196780424038,0.022073828116993585,0.0220917225950783
2020-12-26,0-19,0.022222222222222223,0.00015826654964533904,0.014072648544623527,0.12838674525731833,0.12655570061808583,0.004736695458344943
2020-12-26,20-39,0.0,0.002604204135073306,0.06695533638040253,0.25624466439208304,0.2524940484092577,0.02814154360546113
2020-12-26,40-59,0.04,0.04205573860121146,0.2120118675326758,0.3476674834577944,0.3542912944292459,0.20925048760100307
2020-12-26,60-79,0.28444444444444444,0.3438124973022747,0.39347285702830564,0.18924108352539093,0.18547543090494314,0.6012816940651993
2020-12-26,80-89,0.4088888888888889,0.4127735493431938,0.2486568839708123,0.057403128669368586,0.05908669246300159,0.13402061855670103
2020-12-26,90+,0.24444444444444444,0.19859574406860137,0.06483040654318017,0.021056894698044653,0.022096833175465846,0.02256896071329061
2020-12-27,0-19,0.0,0.0001577603763302068,0.014093529788597053,0.12842626926831832,0.12661886103058553,0.004739336492890996
2020-12-27,20-39,0.008968609865470852,0.002624558988038895,0.06686418962203716,0.2561637458646902,0.2525014624058538,0.02815723445776415
2020-12-27,40-59,0.04932735426008968,0.04207899492298425,0.2119234465086483,0.3475469787247704,0.3542096657138442,0.20936715918594925
2020-12-27,60-79,0.32286995515695066,0.343745518171127,0.3942584881486227,0.18940631033320346,0.18548160685838005,0.6013381655979928
2020-12-27,80-89,0.4304932735426009,0.4128302211513639,0.24803811659192826,0.0574105773454339,0.05908200557130108,0.1343741287984388
2020-12-27,90+,0.18834080717488788,0.19856294639015576,0.06482222934016656,0.021046118463583736,0.022106398420035325,0.022023975466964038
2020-12-28,0-19,0.0,0.0001577603763302068,0.014093529788597053,0.12842626926831832,0.12661886103058553,0.004739336492890996
2020-12-28,20-39,0.008968609865470852,0.002624558988038895,0.06686418962203716,0.2561637458646902,0.2525014624058538,0.02815723445776415
2020-12-28,40-59,0.04932735426008968,0.04207899492298425,0.2119234465086483,0.3475469787247704,0.3542096657138442,0.20936715918594925
2020-12-28,60-79,0.32286995515695066,0.343745518171127,0.3942584881486227,0.18940631033320346,0.18548160685838005,0.6013381655979928
2020-12-28,80-89,0.4304932735426009,0.4128302211513639,0.24803811659192826,0.0574105773454339,0.05908200557130108,0.1343741287984388
2020-12-28,90+,0.18834080717488788,0.19856294639015576,0.06482222934016656,0.021046118463583736,0.022106398420035325,0.022023975466964038
2020-12-29,0-19,0.0,0.00015539137436607382,0.01409298964105035,0.12830164677583494,0.12677215521720273,0.0045121263395375075
2020-12-29,20-39,0.0018814675446848542,0.002613400387065787,0.06665060627961134,0.2557749907484504,0.252462308683501,0.02763677382966723
2020-12-29,40-59,0.041392285983066796,0.0420686829874698,0.20994940978077573,0.34772527523360164,0.35406958176898545,0.21235194585448391
2020-12-29,60-79,0.32267168391345247,0.3434290638376019,0.3969324660724323,0.18975940188731613,0.1856371814569368,0.5995487873660462
2020-12-29,80-89,0.4129821260583255,0.41283250222492196,0.24793222516662652,0.05745645989453233,0.05904138775860398,0.1353637901861252
2020-12-29,90+,0.22107243650047037,0.1989009591885745,0.06444230305950373,0.020982225460264594,0.022017385114770038,0.020586576424139875
2020-12-30,0-19,0.0,0.00015435563538392457,0.014079407860332275,0.12814340968652024,0.12687093691376525,0.004510854243022272
2020-12-30,20-39,0.0,0.0025959811405478223,0.06685707389677782,0.2559525107305807,0.25240471780108625,0.02791091062870031
2020-12-30,40-59,0.042105263157894736,0.04206892680736417,0.20990385775775372,0.3477144190224525,0.3539514926987348,0.21426557654355793
2020-12-30,60-79,0.3031578947368421,0.3431606421194432,0.39623476406935115,0.18991056517056282,0.1856680470836234,0.59797011559064
2020-12-30,80-89,0.42947368421052634,0.41294342164346654,0.24787803210104992,0.057349920856062685,0.059072406998831956,0.1350436989004793
2020-12-30,90+,0.22526315789473683,0.19907667265379433,0.06504686431473511,0.020929174533821135,0.022032398503958377,0.020298844093600225
2020-12-31,0-19,0.0024509803921568627,0.00016742940060274585,0.013845286967721162,0.1282233474219827,0.12686630701476018,0.004489337822671156
2020-12-31,20-39,0.0024509803921568627,0.0025951557093425604,0.06677131127746921,0.25631750403354264,0.2523231603959783,0.028058361391694726
2020-12-31,40-59,0.029411764705882353,0.041996874651188745,0.21081864283989374,0.34720470724334707,0.3540460839480182,0.21408529741863075
2020-12-31,60-79,0.3112745098039216,0.34297912713472484,0.39652257908717703,0.19019676641273822,0.18569029172052415,0.5970819304152637
2020-12-31,80-89,0.4019607843137255,0.4128809018863712,0.24724301698462528,0.05729906057727739,0.05902677265303911,0.13552188552188552
2020-12-31,90+,0.25245098039215685,0.19938051121776984,0.06479916284311359,0.020758614311112023,0.02204738426768009,0.020763187429854096
2021-01-01,0-19,0.0,0.0001664816870144284,0.013901094511464408,0.12795951088305643,0.12688002423567357,0.00446677833612507
2021-01-01,20-39,0.0024509803921568627,0.0025943396226415093,0.06710873212431094,0.25677763402674547,0.25227974454620844,0.028196538246789502
2021-01-01,40-59,0.03676470588235294,0.04196725860155383,0.210353918670608,0.3472400288540447,0.3539058603205107,0.2138470128419877
2021-01-01,60-79,0.27450980392156865,0.3425915649278579,0.39725972677159066,0.19014611010680085,0.18579459042629692,0.5988274706867671
2021-01-01,80-89,0.39950980392156865,0.4128052164261931,0.24682431892626028,0.0572101526519145,0.059098934793185856,0.13344500279173646
2021-01-01,90+,0.2867647058823529,0.19987513873473917,0.06455220899576576,0.020666563477438064,0.02204084567812455,0.02121719709659408
2021-01-02,0-19,0.0,0.00016603940668585344,0.013903357640836606,0.12809871166757394,0.12687956694534086,0.004727474972191324
2021-01-02,20-39,0.0,0.0025874474208545497,0.06739322061062585,0.2568448557430593,0.25225175182753906,0.028921023359288096
2021-01-02,40-59,0.026041666666666668,0.041924950188177997,0.20999278788364453,0.3469439303211758,0.35388628358414514,0.21134593993325917
2021-01-02,60-79,0.23958333333333334,0.34231791011733453,0.39750781312605177,0.19035093449464707,0.18587443758517547,0.5995550611790879
2021-01-02,80-89,0.4583333333333333,0.4129261678104937,0.24705505248818013,0.057149700598802394,0.059083137333082736,0.13375973303670746
2021-01-02,90+,0.2760416666666667,0.2000774850564534,0.06414776825066111,0.020611867174741425,0.022024822724716727,0.021690767519466074
2021-01-03,0-19,0.0,0.00016527559705809436,0.013991834793293433,0.12821137098691177,0.12697150400720178,0.004644808743169399
2021-01-03,20-39,0.0029940119760479044,0.0025893176872434785,0.0669864045344643,0.25687078162029,0.2522800117210275,0.029234972677595627
2021-01-03,40-59,0.03592814371257485,0.041897363854226925,0.2109477188949225,0.34685615910449696,0.35376130187989574,0.20928961748633879
2021-01-03,60-79,0.31736526946107785,0.3422031237087844,0.3970827222640612,0.1905522700915528,0.1859391473254609,0.5997267759562842
2021-01-03,80-89,0.38622754491017963,0.4128033495854337,0.24709659518807722,0.05703789608649614,0.059036368414851874,0.1360655737704918
2021-01-03,90+,0.25748502994011974,0.2003415695672534,0.06389472432518134,0.020471522110252327,0.02201166665156225,0.02103825136612022
2021-01-04,0-19,0.0,0.00016136406422289756,0.01411314922520031,0.1279790026246719,0.1271653578546622,0.00400114318376679
2021-01-04,20-39,0.0011363636363636363,0.0025549310168625446,0.06767804124130639,0.2562499550569877,0.25267928536477663,0.03143755358673907
2021-01-04,40-59,0.028409090909090908,0.04157814054809994,0.21234798877455566,0.34839104016107575,0.3530517895716724,0.21749071163189482
2021-01-04,60-79,0.32272727272727275,0.34174219401339323,0.4006588847765079,0.1909927012548089,0.18580605315606688,0.5995998856816234
2021-01-04,80-89,0.45,0.41368367264610173,0.242770569813316,0.056403839930967536,0.05921504099485625,0.12775078593883968
2021-01-04,90+,0.19772727272727272,0.20027969771131968,0.06243136616911376,0.019983460971488152,0.02208247305796565,0.019719919977136326
2021-01-05,0-19,0.007407407407407408,0.0002265428232566197,0.013593094546627944,0.12808798935603438,0.12727678179150523,0.004533862283933126
2021-01-05,20-39,0.0,0.002531949201103397,0.0686511777992901,0.25626714758245794,0.25269351952972413,0.030036837631056957
2021-01-05,40-59,0.035555555555555556,0.041523966898095704,0.21091481122942884,0.34840326270594907,0.35303104479243047,0.21819212241428165
2021-01-05,60-79,0.2874074074074074,0.34125344811503044,0.4006534365924492,0.19097029319338912,0.1859608393901064,0.6004533862283933
2021-01-05,80-89,0.44296296296296295,0.41394704228355167,0.24390932558889963,0.05638509730852401,0.05903775394696327,0.12751487673561915
2021-01-05,90+,0.22666666666666666,0.20051705067896217,0.06227815424330429,0.019886209853645472,0.022000060549270492,0.019268914706715785
2021-01-06,0-19,0.0,0.00022563775848796156,0.01336,0.1280351761500713,0.12711303346725705,0.004271070615034169
2021-01-06,20-39,0.0033222591362126247,0.002535106580658862,0.06828,0.2566004893136285,0.25243838313117833,0.030751708428246014
2021-01-06,40-59,0.04983388704318937,0.04155716598975339,0.20988,0.3485551640164541,0.3529207135502185,0.21469248291571755
2021-01-06,60-79,0.3023255813953488,0.34109792678718376,0.4008,0.19128874323508316,0.18600406897632582,0.6042141230068337
2021-01-06,80-89,0.4053156146179402,0.41391255873218125,0.24452,0.05598048415400622,0.05932385858476375,0.12670842824601367
2021-01-06,90+,0.23920265780730898,0.20067160415173477,0.06316,0.019539943130756736,0.022199942290256573,0.0193621867881549
2021-01-07,0-19,0.0,0.00022431583669807088,0.0135644915322257,0.12791083468764586,0.12719056948826732,0.0037079292641186536
2021-01-07,20-39,0.0,0.002520254400548914,0.06862509029617145,0.256950575559392,0.2523588239259441,0.030519110096976613
2021-01-07,40-59,0.03153153153153153,0.041498429789143115,0.20956738100971187,0.34839197647151443,0.35274175906616884,0.21819737592698232
2021-01-07,60-79,0.3333333333333333,0.34105243712559047,0.40011236856890603,0.19150916340038351,0.18611822062369937,0.6063890473474044
2021-01-07,80-89,0.43018018018018017,0.41400786424933367,0.24520427000561842,0.055821107030990795,0.05936255759792463,0.12350256702795208
2021-01-07,90+,0.20495495495495494,0.20069669859868577,0.06292639858736657,0.019416342850073386,0.022228069297995732,0.017683970336565887
2021-01-08,0-19,0.0,0.00022271714922048998,0.013692597189414261,0.12765670066830812,0.1274010979316597,0.003419777714448561
2021-01-08,20-39,0.003676470588235294,0.002528494694091445,0.06874324378428154,0.2572409426661977,0.25238872575950794,0.030777999430037048
2021-01-08,40-59,0.029411764705882353,0.04141228874623346,0.20939264122993154,0.34847836792121,0.3525351835886902,0.21858079224850385
2021-01-08,60-79,0.3290441176470588,0.34096685444779246,0.39932738119069544,0.1916707703130496,0.18610113766605607,0.6061555998860074
2021-01-08,80-89,0.44669117647058826,0.41424079654133367,0.24542579172839013,0.05562152655645445,0.059342675458917936,0.12311199772014819
2021-01-08,90+,0.19117647058823528,0.20062884842132844,0.0634183448772871,0.019331691874780163,0.022231179595168182,0.017953833000854943
2021-01-09,0-19,0.0,0.00022133975652626782,0.013571259001345256,0.12799909287021186,0.12742570419655272,0.003694231315714692
2021-01-09,20-39,0.004210526315789474,0.0025388972072130723,0.06892458653161351,0.2574596726213391,0.2523450696462037,0.029838022165387893
2021-01-09,40-59,0.05263157894736842,0.04148167437015819,0.20894990899738863,0.34838123529238835,0.3524705999495034,0.21909633418584826
2021-01-09,60-79,0.3178947368421053,0.3408241650934184,0.40005539289388303,0.19144638205002934,0.1861824207789991,0.6064222790565501
2021-01-09,80-89,0.4105263157894737,0.4142178243603932,0.24574661707683787,0.055469306675663306,0.059360542234012666,0.12361466325660699
2021-01-09,90+,0.21473684210526317,0.20071609921229086,0.0627522354989317,0.019244310490368045,0.02221566319472844,0.017334470019892016
2021-01-10,0-19,0.0,0.00022076201854400956,0.013727810650887575,0.12820242765738962,0.1275048934781992,0.003096846846846847
2021-01-10,20-39,0.004975124378109453,0.002545256213801522,0.06895463510848127,0.25762575162728435,0.25239142151995686,0.030123873873873875
2021-01-10,40-59,0.04477611940298507,0.04149027348518297,0.20875739644970415,0.34814669048407637,0.3523779467249156,0.21931306306306306
2021-01-10,60-79,0.34328358208955223,0.3408305846297691,0.3995266272189349,0.19135505632614144,0.18618620748347564,0.6050112612612613
2021-01-10,80-89,0.3880597014925373,0.4141495467885619,0.2457593688362919,0.055466940871756,0.059354344557601205,0.125
2021-01-10,90+,0.21890547263681592,0.20076357686414045,0.06327416173570019,0.019203133033352228,0.022185186235851466,0.017454954954954954
2021-01-11,0-19,-0.012285012285012284,0.0001550127239610918,0.013503708481135118,0.12859563316971137,0.12753150540165276,0.0033435497353023124
2021-01-11,20-39,0.002457002457002457,0.002544792218361257,0.06421315704611416,0.25730796331283506,0.25274796831790086,0.030927835051546393
2021-01-11,40-59,0.04176904176904177,0.04149173911358557,0.2033618187681393,0.34443037843794455,0.35368327804046884,0.21538032878239063
2021-01-11,60-79,0.3071253071253071,0.34065337863149603,0.40390196710738474,0.1924067199730563,0.18603160477279956,0.604346614655893
2021-01-11,80-89,0.4398034398034398,0.4142844225130146,0.2506046436633344,0.057199243094567385,0.058390214553497966,0.12900529395374757
2021-01-11,90+,0.22113022113022113,0.20087065479958147,0.06441470493389229,0.020060062011885364,0.02161542891368005,0.01699637782112009
2021-01-12,0-19,-0.0036429872495446266,0.00012826761755727149,0.012879855101630106,0.1290010888723744,0.12756718986173757,0.0033519553072625698
2021-01-12,20-39,0.0,0.0025268720658782485,0.06339303682833568,0.25738904065468265,0.2527504288429221,0.03100558659217877
2021-01-12,40-59,0.04553734061930783,0.04152022780328878,0.2033809619641779,0.3441930007815651,0.353630780661766,0.21368715083798884
2021-01-12,60-79,0.366120218579235,0.34083271337318183,0.4048299456631113,0.19216750609812852,0.1861520283364918,0.6067039106145251
2021-01-12,80-89,0.3989071038251366,0.4141761370924296,0.2513986717649426,0.05726404933463545,0.05832464918033666,0.1270949720670391
2021-01-12,90+,0.1930783242258652,0.20081578204766426,0.06411752867780238,0.019985314258613836,0.021574923116745862,0.018156424581005588
2021-01-13,0-19,-0.008103727714748784,6.363023199582586e-05,0.01314950589735416,0.12934717817009722,0.12747690693348454,0.002738225629791895
2021-01-13,20-39,0.0016207455429497568,0.0025197571870347038,0.06355594517054511,0.2574874712076946,0.25284523008272697,0.029025191675794086
2021-01-13,40-59,0.04862236628849271,0.04157599358607261,0.2027414727446605,0.3437665118811954,0.35359618533808884,0.21358159912376778
